account_rewards,date
153.34959226989304,2018-01-08
-103.13404586791876,2018-01-09
-1226.607417648309,2018-01-10
2991.480198669422,2018-01-11
1963.6565184326319,2018-01-12
828.1815719604783,2018-01-16
546.7605130462616,2018-01-17
1782.1061230468913,2018-01-18
2301.6871697082242,2018-01-19
-113.27942422486376,2018-01-22
2216.211253143323,2018-01-23
2209.8885155639728,2018-01-24
326.4721238097991,2018-01-25
378.50496990967076,2018-01-26
-4213.578228713974,2018-01-29
-163.80295872499119,2018-01-30
-8.73823039245326,2018-01-31
4228.585306396504,2018-02-01
-2376.4009343261714,2018-02-02
3241.561077880877,2018-02-05
-26.156994400022086,2018-02-06
-2427.5339889831375,2018-02-07
1754.282864196779,2018-02-08
2636.487378311198,2018-02-09
1039.6820585326932,2018-02-12
14066.601841735857,2018-02-13
1960.2328330688179,2018-02-14
-4716.294954864483,2018-02-15
-1921.8142652740353,2018-02-16
-1100.3022972412,2018-02-20
1353.8571087341115,2018-02-21
2446.932748413121,2018-02-22
2875.031490051246,2018-02-23
-1046.674807098374,2018-02-26
16497.29153771972,2018-02-27
-17341.506790161104,2018-02-28
576.7631105956971,2018-03-01
2422.306061401352,2018-03-02
-940.7652300262416,2018-03-05
697.7803329468006,2018-03-06
-1329.0310423584306,2018-03-07
29285.773026779178,2018-03-08
1741.4475765380776,2018-03-09
-20256.790197814873,2018-03-12
-1128.0646863403963,2018-03-13
3210.3308800811938,2018-03-14
-1448.3428543091577,2018-03-15
-2757.5728790282446,2018-03-16
1502.9820510864374,2018-03-19
-3165.6910950165184,2018-03-20
15250.200390625047,2018-03-21
-18958.666831985465,2018-03-22
5783.861930847168,2018-03-23
-1192.1649939727795,2018-03-26
701.0585906982305,2018-03-27
-4344.6311018981505,2018-03-28
3390.744558731036,2018-03-29
28089.43840402228,2018-04-02
-12339.284250885074,2018-04-03
566.9967651367188,2018-04-04
-5727.989912246703,2018-04-05
-1382.3431954498228,2018-04-06
4542.189941406221,2018-04-09
-5470.74481201169,2018-04-10
32953.84155273446,2018-04-11
-26553.5988511506,2018-04-12
6819.223715087894,2018-04-13
9345.048095703154,2018-04-16
-2270.292094192526,2018-04-17
-756.2237576752086,2018-04-18
-794.9078674315824,2018-04-19
-817.5071105957031,2018-04-20
520.1368713379488,2018-04-23
-122.04690242011566,2018-04-24
2294.113409484795,2018-04-25
3511.1993285522913,2018-04-26
-4286.670779800392,2018-04-27
510.16387939453125,2018-04-30
-3843.0111694335938,2018-05-01
-8449.974365234404,2018-05-02
1679.3988037109666,2018-05-03
7133.3029174804105,2018-05-04
-1983.8217163085355,2018-05-07
-3196.8222045898438,2018-05-08
5101.322326660156,2018-05-09
5180.662536621094,2018-05-10
5237.384643554746,2018-05-11
-3854.329528808652,2018-05-14
-7009.694519042969,2018-05-15
10932.0458984375,2018-05-16
1904.4815063477145,2018-05-17
3695.6304931640043,2018-05-18
-3083.433837890625,2018-05-21
-1042.9644775390625,2018-05-22
-1659.1788190155057,2018-05-23
2299.742400207557,2018-05-24
-26051.50747192389,2018-05-25
28353.40156402596,2018-05-29
-3704.773415359552,2018-05-30
2014.1510387421004,2018-05-31
1216.6440085754148,2018-06-01
-395.20230715943035,2018-06-04
4793.096815536497,2018-06-05
533.9203948974609,2018-06-06
-17526.835494995117,2018-06-07
26714.955776977586,2018-06-08
-339.31385726924054,2018-06-11
-778.0668558502803,2018-06-12
2656.2201770477113,2018-06-13
1448.5745414276025,2018-06-14
-1131.8827346801409,2018-06-15
-27795.899144455034,2018-06-18
30987.34852844244,2018-06-19
-1032.0631687621935,2018-06-20
2091.3642776336637,2018-06-21
-3581.72220581054,2018-06-22
-982.609798736521,2018-06-25
-1726.5772029571817,2018-06-26
-2600.5738233032753,2018-06-27
-288.0296043395647,2018-06-28
-19549.668151855527,2018-06-29
27092.442443847773,2018-07-02
3439.6865211486584,2018-07-03
353.6110462798388,2018-07-05
3155.3676647950197,2018-07-06
1925.104088699387,2018-07-09
-1142.8595346680377,2018-07-10
-22146.749265686027,2018-07-11
32937.53056945797,2018-07-12
-444.0817581176525,2018-07-13
-5477.986168060219,2018-07-16
3651.5559169310727,2018-07-17
-2392.0931746673305,2018-07-18
430.6653855284676,2018-07-19
813.878526992863,2018-07-20
-10068.999974670412,2018-07-23
17682.10037188721,2018-07-24
2207.605779327394,2018-07-25
-1020.2352601317689,2018-07-26
-2254.1116526795086,2018-07-27
-892.9596199340303,2018-07-30
31.33221435546875,2018-07-31
-28240.198318481445,2018-08-01
91.97533618169837,2018-08-02
38577.97695166012,2018-08-03
1117.5805777892238,2018-08-06
1482.0247682190384,2018-08-07
3564.413070678769,2018-08-08
-1577.0664215088473,2018-08-09
404.9101966552553,2018-08-10
3302.6450141143287,2018-08-13
-32558.381987838657,2018-08-14
40075.75725250243,2018-08-15
-743.5086393127567,2018-08-16
460.90384251403157,2018-08-17
-572.7723666686798,2018-08-20
-1133.5439601745456,2018-08-21
480.9023066405789,2018-08-22
2926.1876630249317,2018-08-23
-22954.86224844359,2018-08-24
34597.0276688842,2018-08-27
480.3037615661742,2018-08-28
-760.9609461670043,2018-08-29
63.64595642092172,2018-08-30
48.05549517815234,2018-08-31
-1043.6610778654576,2018-09-04
2818.427272140514,2018-09-05
-35524.720187881554,2018-09-06
31009.838591400185,2018-09-07
948.6015008240356,2018-09-10
1247.9204615631024,2018-09-11
2515.7595014800318,2018-09-12
-178.82470549008576,2018-09-13
-1140.302160659805,2018-09-14
-21539.482013198838,2018-09-17
29701.468097229023,2018-09-18
1047.6673111724667,2018-09-19
-211.89316476439126,2018-09-20
-114.91442498780088,2018-09-21
-2497.727435119683,2018-09-24
-1343.1557714079972,2018-09-25
439.416560821468,2018-09-26
-1703.8725245971,2018-09-27
1333.098481994588,2018-09-28
19949.83023153688,2018-10-01
625.8625258178217,2018-10-02
-1559.392390747089,2018-10-03
113.91892413340975,2018-10-04
-192.14273812872125,2018-10-05
-59.91718658449827,2018-10-08
-4494.016886352561,2018-10-09
2817.239741272002,2018-10-10
5478.641818481439,2018-10-11
669.6037163848523,2018-10-12
6691.163252258324,2018-10-15
2076.626017761242,2018-10-16
-2103.010376342747,2018-10-17
1247.8086669311742,2018-10-18
33839.07426609803,2018-10-19
1584.3003590697772,2018-10-22
-31578.863318252552,2018-10-23
5446.989467880223,2018-10-24
-2442.3909445037134,2018-10-25
1501.8421708678943,2018-10-26
4810.299264892528,2018-10-29
