account_rewards,date
158.40507333373534,2018-01-08
45.096685791009804,2018-01-09
-5484.015153640736,2018-01-10
8310.803265380877,2018-01-11
482.74734387206263,2018-01-12
-873.5215406799398,2018-01-16
-205.64415232848842,2018-01-17
1953.7795645905426,2018-01-18
2271.5475857695565,2018-01-19
186.98818713380024,2018-01-22
4453.385257995571,2018-01-23
108.77998220833251,2018-01-24
1391.6041628264938,2018-01-25
159.55744018554105,2018-01-26
-3638.812078857416,2018-01-29
15.605700012180023,2018-01-30
-495.1971893920563,2018-01-31
9687.260847152735,2018-02-01
-6062.061059143103,2018-02-02
-1724.4913697662414,2018-02-05
169.68620741274208,2018-02-06
-5517.888394073467,2018-02-07
3268.6722717285156,2018-02-08
3658.0910650024307,2018-02-09
950.794664611778,2018-02-12
26038.925914001506,2018-02-13
4137.810886535619,2018-02-14
-19261.99845643615,2018-02-15
-2460.5372985839786,2018-02-16
-1494.2333031005692,2018-02-20
1912.4896333007782,2018-02-21
3002.50048828125,2018-02-22
3508.169371337892,2018-02-23
-1278.3462819519045,2018-02-26
16572.697312927252,2018-02-27
-17798.165635131794,2018-02-28
555.3412468871684,2018-03-01
1873.9605446777423,2018-03-02
-784.6511828307994,2018-03-05
610.8842910766252,2018-03-06
-1414.9030064697145,2018-03-07
31270.464932022092,2018-03-08
1583.8626922607073,2018-03-09
-17964.797479080124,2018-03-12
-1563.2646425171115,2018-03-13
3366.2815663146903,2018-03-14
-1519.091709899949,2018-03-15
-2849.2423391417833,2018-03-16
1571.7510381774919,2018-03-19
-3302.891463592561,2018-03-20
16141.609729827906,2018-03-21
-18782.070022583008,2018-03-22
6272.063757019059,2018-03-23
-1610.7709197998047,2018-03-26
789.5453104247863,2018-03-27
-4238.83007493589,2018-03-28
3382.484982376074,2018-03-29
28019.512942871166,2018-04-02
-12150.174212646554,2018-04-03
264.63670349121094,2018-04-04
-5705.853651962272,2018-04-05
-1372.6944732666016,2018-04-06
4530.872192382783,2018-04-09
-5457.113388061494,2018-04-10
30968.952788833674,2018-04-11
-24165.64528271489,2018-04-12
5488.391409301752,2018-04-13
6840.273881530797,2018-04-16
-2055.270438827516,2018-04-17
-681.00191436772,2018-04-18
-825.372277832008,2018-04-19
-807.2263559722924,2018-04-20
512.9009246826754,2018-04-23
114.10873413080117,2018-04-24
2384.9755096434965,2018-04-25
3526.9821929932223,2018-04-26
-4232.430114746094,2018-04-27
503.89137268066406,2018-04-30
-3795.761032104463,2018-05-01
-8346.081237792998,2018-05-02
1658.750457763701,2018-05-03
7045.598373413057,2018-05-04
-1959.430465698213,2018-05-07
-3157.5170135498047,2018-05-08
5038.601150512695,2018-05-09
5116.965866088838,2018-05-10
4771.213503723207,2018-05-11
-3232.405459594738,2018-05-14
-5401.256230545056,2018-05-15
9113.169029296841,2018-05-16
1433.4710985107813,2018-05-17
2777.9332128448295,2018-05-18
-2096.2011917877244,2018-05-21
-808.7235802154173,2018-05-22
-1390.782541748078,2018-05-23
2038.4586033630185,2018-05-24
-24568.70619384764,2018-05-25
26744.394815902808,2018-05-29
-3881.088878875831,2018-05-30
2073.9971296386793,2018-05-31
1442.3003033142304,2018-06-01
-225.38301086431602,2018-06-04
4602.949751052889,2018-06-05
363.34925024415134,2018-06-06
-24994.966369628906,2018-06-07
30400.69793701172,2018-06-08
-230.2488327025785,2018-06-11
-691.1930770874606,2018-06-12
2315.323885192862,2018-06-13
1322.7659933472169,2018-06-14
-1087.659679031407,2018-06-15
-22902.033603958145,2018-06-18
26384.40597363282,2018-06-19
-797.0969100341317,2018-06-20
1782.6573989868048,2018-06-21
-2376.4668981323484,2018-06-22
-660.1208582152613,2018-06-25
-1139.2333349304972,2018-06-26
-1069.4468673706288,2018-06-27
-578.8956407165388,2018-06-28
2150.7456102295546,2018-06-29
3872.1721979980357,2018-07-02
1179.2723943786696,2018-07-03
93.18066253664438,2018-07-05
1479.701374816883,2018-07-06
-172.26705874636536,2018-07-09
-449.3998236846528,2018-07-10
16194.130223388667,2018-07-11
-9378.232731689466,2018-07-12
2078.4315017699846,2018-07-13
-163.82475701905787,2018-07-16
490.70734031678876,2018-07-17
-1078.5525354004349,2018-07-18
802.6888946990948,2018-07-19
948.5947832489619,2018-07-20
15246.647970352205,2018-07-23
-8873.034010314965,2018-07-24
171.14477081294172,2018-07-25
216.59924429329112,2018-07-26
690.6073684692383,2018-07-27
-985.0362136841286,2018-07-30
-995.6610117187374,2018-07-31
22567.64154510497,2018-08-01
807.4048036193708,2018-08-02
-13226.7338775635,2018-08-03
1176.7884772797115,2018-08-06
-966.3404979553306,2018-08-07
-1908.7660481872736,2018-08-08
-3436.0734207152855,2018-08-09
-2521.1451965332963,2018-08-10
2649.221734069928,2018-08-13
38924.48233055114,2018-08-14
-28522.05997262575,2018-08-15
255.54120483400766,2018-08-16
1688.6380510406452,2018-08-17
2285.030133056629,2018-08-20
595.2533264160738,2018-08-21
-2974.1371322632767,2018-08-22
-1333.644259078952,2018-08-23
46820.92436189263,2018-08-24
-32692.17867797846,2018-08-27
-206.3128046875354,2018-08-28
-1834.5758705596672,2018-08-29
-1334.3443236846942,2018-08-30
-127.233874542173,2018-08-31
-114.12968750006985,2018-09-04
-2799.2909912719624,2018-09-05
37588.179728210496,2018-09-06
-32744.564694213856,2018-09-07
-1238.828526306199,2018-09-10
-1315.2943467559526,2018-09-11
109.55594639584888,2018-09-12
632.7180088806199,2018-09-13
-1075.9518710174598,2018-09-14
38242.69654350291,2018-09-17
-24553.81392518623,2018-09-18
1245.151554183918,2018-09-19
-1292.3541763304966,2018-09-20
-1369.4558478394174,2018-09-21
-269.7288687438704,2018-09-24
-2631.4189529419527,2018-09-25
-912.5784748839797,2018-09-26
40926.3853139038,2018-09-27
2518.6807388305315,2018-09-28
-26178.189477478038,2018-10-01
1016.4246135253925,2018-10-02
-204.2155913390452,2018-10-03
-928.2851275787689,2018-10-04
-234.6932745971717,2018-10-05
-1711.3614440917736,2018-10-08
-6289.747415893595,2018-10-09
43498.57122581481,2018-10-10
-35034.24779614253,2018-10-11
1226.4823683776194,2018-10-12
7705.046182800259,2018-10-15
4633.371773986903,2018-10-16
-2936.941735610948,2018-10-17
1861.8910925292876,2018-10-18
38985.18125036621,2018-10-19
1891.573487274174,2018-10-22
-37805.73852804559,2018-10-23
6035.698165740876,2018-10-24
-2625.3554550170084,2018-10-25
1915.7965408324962,2018-10-26
5121.908614547632,2018-10-29
6634.311476776202,2018-10-30
1772.3083408355014,2018-10-31
47282.78312660218,2018-11-01
-38539.3599411468,2018-11-02
-525.5118032227037,2018-11-05
2596.010902847338,2018-11-06
326.01179176330334,2018-11-07
-9250.319250488305,2018-11-08
-18455.50340048218,2018-11-09
86087.90125698852,2018-11-12
-77345.39041290281,2018-11-13
1443.8587054443196,2018-11-14
-698.1088115234161,2018-11-15
-5970.161304199253,2018-11-16
-10123.139250518754,2018-11-19
1811.6931670074118,2018-11-20
116905.88406567386,2018-11-21
-100390.14703744504,2018-11-23
-185.37151507567614,2018-11-26
9431.178063598578,2018-11-27
-3524.9283010864165,2018-11-28
-5538.496550720185,2018-11-29
1283.414150726283,2018-11-30
-10798.691676116898,2018-12-03
158594.9977981567,2018-12-04
-147748.34845733643,2018-12-06
-1853.1884078979492,2018-12-07
-2956.919312072685,2018-12-10
-88.95877680974081,2018-12-11
-1172.961354385363,2018-12-12
-4373.88338470459,2018-12-13
125322.96405395516,2018-12-14
-6330.901297424338,2018-12-17
-92436.44261773682,2018-12-18
-3119.0724389801035,2018-12-19
-11941.2009610596,2018-12-20
-5809.5619468383375,2018-12-21
9931.044381500222,2018-12-24
3724.6270995330415,2018-12-26
-3378.811889038072,2018-12-27
140535.02825529478,2018-12-28
-7739.503704834031,2018-12-31
-95958.69434649649,2019-01-02
8633.783966491697,2019-01-03
1601.266839874268,2019-01-04
394.7434450073051,2019-01-07
1951.0183670044062,2019-01-08
-543.5958145141485,2019-01-09
135834.46657006838,2019-01-10
-116577.60518574528,2019-01-11
5345.711764526437,2019-01-14
35625.12965766905,2019-01-15
3450.5935965423705,2019-01-16
8768.497342132614,2019-01-17
-10757.842715454171,2019-01-18
-1741.3010345458752,2019-01-22
185981.2186083069,2019-01-23
-163960.77236920164,2019-01-24
-2680.81643292238,2019-01-25
1890.6456591339083,2019-01-28
4819.3726895143045,2019-01-29
-9443.98278878798,2019-01-30
-3043.1197241211194,2019-01-31
169233.7598752441,2019-02-01
-3974.5348048706073,2019-02-04
-136698.32765960693,2019-02-05
-7238.9359861908015,2019-02-06
-4296.977758788969,2019-02-07
-2109.841749649029,2019-02-08
8348.637602233794,2019-02-11
425.9582511902554,2019-02-12
-4808.4743572234875,2019-02-13
199443.85116050718,2019-02-14
-170762.28260955808,2019-02-15
-203.07084275817033,2019-02-19
-5310.7860174408415,2019-02-20
-774.2683660277398,2019-02-21
5806.56629196147,2019-02-22
553.9646008607233,2019-02-25
-12.121201293892227,2019-02-26
122868.11511962872,2019-02-27
-112905.90333251934,2019-02-28
-5466.725861816434,2019-03-01
32.34563525393605,2019-03-04
-3041.8880264282925,2019-03-05
-4915.769048614427,2019-03-06
6337.777707702597,2019-03-07
1918.5490527953953,2019-03-08
156408.350178772,2019-03-11
-142747.0407427674,2019-03-12
749.6854064943036,2019-03-13
1803.8072547757765,2019-03-14
11684.71891302499,2019-03-15
-3800.9363723755814,2019-03-18
-18641.136927886866,2019-03-19
185725.5316992188,2019-03-20
-189714.67172528082,2019-03-21
-1331.3572416381212,2019-03-22
5917.727592468262,2019-03-25
