account_rewards,date
168.51603546141996,2018-01-08
-123.59807226562407,2018-01-09
-1790.1276796874881,2018-01-10
6757.09442965698,2018-01-11
1232.1345609130803,2018-01-12
-439.25438783259597,2018-01-16
805.222715637181,2018-01-17
1931.0913558960601,2018-01-18
1566.0832489013264,2018-01-19
692.9643469848379,2018-01-22
7647.109229095426,2018-01-23
-4751.312530731142,2018-01-24
2182.677801925631,2018-01-25
-733.038006164541,2018-01-26
-6365.730778655998,2018-01-29
66.80048675535363,2018-01-30
-1224.5269530029327,2018-01-31
14360.847219955496,2018-02-01
-8229.71561050418,2018-02-02
-8484.883276504523,2018-02-05
452.5869692840788,2018-02-06
-8046.624963012699,2018-02-07
4093.2907217864995,2018-02-08
4314.92103576666,2018-02-09
866.609420776309,2018-02-12
25304.396896362305,2018-02-13
3857.455747741711,2018-02-14
-16612.807811416627,2018-02-15
-2487.5690673828067,2018-02-16
-1451.0913831481885,2018-02-20
1867.4036403808568,2018-02-21
3041.8351904297015,2018-02-22
2965.8619268798793,2018-02-23
-1156.635580230708,2018-02-26
18111.96829554747,2018-02-27
-21886.68526104733,2018-02-28
530.3326278686291,2018-03-01
2207.2016723632696,2018-03-02
-1447.920010314905,2018-03-05
847.9213263549609,2018-03-06
-1597.8006921386695,2018-03-07
33820.652966766385,2018-03-08
2023.4063354491373,2018-03-09
-24437.119962158118,2018-03-12
-1290.8449419861136,2018-03-13
3651.630464172369,2018-03-14
-1622.9570510864723,2018-03-15
-2555.038487335143,2018-03-16
1379.205867004377,2018-03-19
-3220.5294080200256,2018-03-20
15716.02790170291,2018-03-21
-18320.86450158691,2018-03-22
6222.116735534655,2018-03-23
-1556.3441513824218,2018-03-26
744.6924947509833,2018-03-27
-4323.987123855564,2018-03-28
3337.49049737546,2018-03-29
26750.340087890654,2018-04-02
-11492.450576721225,2018-04-03
250.61054359434638,2018-04-04
-5446.402147933957,2018-04-05
-1309.8316955566406,2018-04-06
4060.7301762084826,2018-04-09
-4517.335989074694,2018-04-10
29133.90552635197,2018-04-11
-23444.88303767398,2018-04-12
5331.195405395498,2018-04-13
7396.527835357672,2018-04-16
-2244.5879534149135,2018-04-17
-627.146105957072,2018-04-18
-633.4755340575648,2018-04-19
-560.3797042846854,2018-04-20
363.2248756409099,2018-04-23
-145.7921373596473,2018-04-24
1841.6133380126266,2018-04-25
2363.8783621216426,2018-04-26
-2968.070125274651,2018-04-27
-248.1849089813477,2018-04-30
-3129.5082366943243,2018-05-01
-237.2069919128262,2018-05-02
1722.292208816507,2018-05-03
748.6639554595458,2018-05-04
-1113.186054473801,2018-05-07
439.17713575743255,2018-05-08
3692.8998661193764,2018-05-09
3219.4148715057527,2018-05-10
3735.7780072021706,2018-05-11
-3171.7976788025117,2018-05-14
-4345.420385742182,2018-05-15
8603.624919906637,2018-05-16
1562.966213836684,2018-05-17
3078.4286070251255,2018-05-18
-2625.525757751486,2018-05-21
-961.2268848114181,2018-05-22
-1578.9689356079325,2018-05-23
2191.3472151184687,2018-05-24
-23982.39906921392,2018-05-25
