account_rewards,date
141.55346978758462,2018-01-08
-111.96770820618258,2018-01-09
714.5876811065827,2018-01-10
4121.804361877468,2018-01-11
1127.463047973637,2018-01-12
257.7735061645508,2018-01-16
747.3912780761602,2018-01-17
2135.204763794027,2018-01-18
2659.47704646294,2018-01-19
-122.29832458496094,2018-01-22
-772.0107278900105,2018-01-23
8229.803573608398,2018-01-24
-244.5961232452537,2018-01-25
2517.1431312256027,2018-01-26
-2655.828458938602,2018-01-29
-770.1113565368578,2018-01-30
2668.971634765592,2018-01-31
-22284.781011108425,2018-02-01
-9412.802806091262,2018-02-02
26256.137476684584,2018-02-05
-1330.7660980224318,2018-02-06
-8971.994399444608,2018-02-07
2629.466613769502,2018-02-08
3333.307495117275,2018-02-09
1865.6414794921584,2018-02-12
-11962.725280761748,2018-02-13
-2429.015883239743,2018-02-14
29151.277111907984,2018-02-15
-2349.038769409177,2018-02-16
-1302.4458964843943,2018-02-20
-678.6795809326286,2018-02-21
3170.4866567687714,2018-02-22
2136.372444152861,2018-02-23
-1121.930125198356,2018-02-26
-8068.363085250836,2018-02-27
7597.237884475704,2018-02-28
562.0161992187495,2018-03-01
2132.198554687493,2018-03-02
876.810925842321,2018-03-05
-146.87201330566313,2018-03-06
-314.04016674801824,2018-03-07
2235.1130401611154,2018-03-08
-385.83617346189567,2018-03-09
10812.192197219847,2018-03-12
-1122.0709454345924,2018-03-13
1087.2817596435489,2018-03-14
-321.35635693359654,2018-03-15
-1756.4203872680082,2018-03-16
529.3126887664548,2018-03-19
-1110.913157791132,2018-03-20
5308.9327707824705,2018-03-21
-5193.976545577985,2018-03-22
4511.652153015137,2018-03-23
-1664.4764634704625,2018-03-26
728.7620122070366,2018-03-27
-2021.6380736694264,2018-03-28
1128.4476094512793,2018-03-29
17160.949148681684,2018-04-02
-4505.611165618902,2018-04-03
1199.6024002837949,2018-04-04
-5711.347717285156,2018-04-05
-546.8035926208249,2018-04-06
4264.517161315889,2018-04-09
-4204.8734542846505,2018-04-10
19839.841061828687,2018-04-11
-13175.922784423921,2018-04-12
4880.87301416017,2018-04-13
5895.02270257569,2018-04-16
-1570.3585036010481,2018-04-17
-410.7436401367886,2018-04-18
-1444.1960069579654,2018-04-19
-3095.6557040404878,2018-04-20
-2585.5330313110608,2018-04-23
-1759.7033948211465,2018-04-24
1284.7190136718564,2018-04-25
517.2546620331414,2018-04-26
-1973.8980521393532,2018-04-27
-1624.9577371520863,2018-04-30
-2858.7289855957206,2018-05-01
8374.603023437521,2018-05-02
1948.1210021972365,2018-05-03
-6928.606384277373,2018-05-04
-215.61294555658242,2018-05-07
5098.355010986299,2018-05-08
1843.1936340332031,2018-05-09
-560.5570983886428,2018-05-10
1067.1332702636428,2018-05-11
-2533.027099609317,2018-05-14
8707.838195800723,2018-05-15
-11359.374725341826,2018-05-16
-2263.5611877440824,2018-05-17
754.4899291992188,2018-05-18
323.4102783203125,2018-05-21
-204.8094482421875,2018-05-22
-1843.1570739746094,2018-05-23
-1174.875762939424,2018-05-24
16268.82391357416,2018-05-25
-21700.917419433594,2018-05-29
-3548.0074462890334,2018-05-30
2671.827362060576,2018-05-31
1665.7493896483793,2018-06-01
-1676.5528869628615,2018-06-04
4207.733703613281,2018-06-05
1319.671875,2018-06-06
26533.71844482419,2018-06-07
-23314.193805694522,2018-06-08
-1621.998780441325,2018-06-11
1311.0118103027344,2018-06-12
-196.68777465826133,2018-06-13
-1890.071105956973,2018-06-14
-579.0408325195312,2018-06-15
32687.392272949248,2018-06-18
-30649.04620056154,2018-06-19
-966.8504715576419,2018-06-20
-1080.6666738281492,2018-06-21
-5007.821075439395,2018-06-22
44.732421875,2018-06-25
-1564.9358215332031,2018-06-26
3621.720489501953,2018-06-27
-3185.730499267578,2018-06-28
39142.833740234346,2018-06-29
-33347.28994750971,2018-07-02
398.11290591428406,2018-07-03
1193.5901784820599,2018-07-05
6628.686208801344,2018-07-06
-1038.3427614289103,2018-07-09
-1151.407286605885,2018-07-10
33100.05042132572,2018-07-11
-25621.692031005863,2018-07-12
3482.495904571493,2018-07-13
-502.28055239864625,2018-07-16
549.1228643036447,2018-07-17
-1338.7949933624477,2018-07-18
1779.787481643667,2018-07-19
2008.5038775635185,2018-07-20
28474.85313301091,2018-07-23
-20908.792079071107,2018-07-24
559.5914325561607,2018-07-25
576.725431518571,2018-07-26
1542.8513442993863,2018-07-27
-1795.166931152402,2018-07-30
-1641.6062622070312,2018-07-31
33575.39959716791,2018-08-01
1261.1669903564034,2018-08-02
-25320.03231637564,2018-08-03
2098.7231977843912,2018-08-06
-1772.8920822906075,2018-08-07
-3169.357109130884,2018-08-08
-5090.4442138671875,2018-08-09
-3154.520954650943,2018-08-10
2923.1220347443013,2018-08-13
36165.68003857427,2018-08-14
-26186.625127532985,2018-08-15
270.4919450683519,2018-08-16
2528.5307359008584,2018-08-17
2835.0024502563756,2018-08-20
684.4611418304848,2018-08-21
-3057.3549511109013,2018-08-22
-1240.4141221618047,2018-08-23
42748.995345580974,2018-08-24
-29087.485359985323,2018-08-27
-219.40671791078057,2018-08-28
-2290.9921917724423,2018-08-29
-1879.554851654044,2018-08-30
-204.84891995240469,2018-08-31
-133.05146301275818,2018-09-04
-3364.7998260497116,2018-09-05
43013.158711303724,2018-09-06
-38515.03530578612,2018-09-07
-1750.5385632629623,2018-09-10
-2246.1530158690875,2018-09-11
193.87261595146265,2018-09-12
1060.1063919067383,2018-09-13
-1517.002556686406,2018-09-14
45546.32566314703,2018-09-17
-30432.91046429443,2018-09-18
1824.703523635806,2018-09-19
-2280.8447058105376,2018-09-20
-2923.5391281128395,2018-09-21
-526.2623826903291,2018-09-24
-4824.696723175119,2018-09-25
-1515.0150604247465,2018-09-26
62504.52827453613,2018-09-27
4000.7884127349826,2018-09-28
-51051.92290039064,2018-10-01
2121.5328298339155,2018-10-02
-448.2930995024508,2018-10-03
-2503.0743966827868,2018-10-04
-494.04866333003156,2018-10-05
-3147.2900988159236,2018-10-08
-10988.582059692417,2018-10-09
71368.88614402775,2018-10-10
-63876.92933532718,2018-10-11
1753.607101135247,2018-10-12
9114.619221496512,2018-10-15
9488.147961731069,2018-10-16
-4808.718334777863,2018-10-17
2699.966506958008,2018-10-18
57293.21172377007,2018-10-19
3085.4161471863044,2018-10-22
-65697.82617858885,2018-10-23
6681.635963683948,2018-10-24
-2277.5269439389813,2018-10-25
2966.807648986811,2018-10-26
7065.526346023369,2018-10-29
8792.189357879746,2018-10-30
2191.132174301136,2018-10-31
57931.81772895815,2018-11-01
-48801.84097811888,2018-11-02
-747.2574955749442,2018-11-05
4438.053590393101,2018-11-06
545.9385138854268,2018-11-07
-13149.15925012203,2018-11-08
-22950.24100534059,2018-11-09
98431.19532458496,2018-11-12
-90283.64531097416,2018-11-13
1466.7294049225166,2018-11-14
-1669.538630004914,2018-11-15
-4737.75292955013,2018-11-16
-7684.098439025867,2018-11-19
1361.9274274901836,2018-11-20
