account_rewards,date
168.51603546141996,2018-01-08
-183.02336930847378,2018-01-09
4037.8077728729404,2018-01-10
33.75689895628602,2018-01-11
1062.0904693603225,2018-01-12
533.033048248355,2018-01-16
558.9301111144596,2018-01-17
1153.1374890289735,2018-01-18
764.4449011382821,2018-01-19
558.6728167419496,2018-01-22
5764.475757247885,2018-01-23
-3572.378403137147,2018-01-24
1472.0186689452967,2018-01-25
397.8222970580973,2018-01-26
-4533.839855804428,2018-01-29
-378.2387309417827,2018-01-30
835.6842523803643,2018-01-31
-1329.8964523315371,2018-02-01
-4917.536405960069,2018-02-02
8918.05433326721,2018-02-05
-317.7698647918587,2018-02-06
-5895.580509887688,2018-02-07
2629.1285221710277,2018-02-08
3171.3321395874373,2018-02-09
1043.9062266692636,2018-02-12
13164.389790344285,2018-02-13
1905.2007528076065,2018-02-14
-2909.0088180541934,2018-02-15
-2453.7780327148503,2018-02-16
-1385.7211871032778,2018-02-20
253.09007263183594,2018-02-21
3470.7544116211066,2018-02-22
3036.28764064025,2018-02-23
-1405.2254089507915,2018-02-26
14363.544052124023,2018-02-27
-16356.350163513154,2018-02-28
741.6327484130743,2018-03-01
3423.235146972642,2018-03-02
-960.8968658447266,2018-03-05
727.5973444214032,2018-03-06
-1723.050365234376,2018-03-07
37599.94211914064,2018-03-08
2279.3773742674966,2018-03-09
-27502.946983337315,2018-03-12
-2070.5498492889747,2018-03-13
3821.038818359375,2018-03-14
-1176.6311645508395,2018-03-15
-3112.475257873448,2018-03-16
1403.0322890624811,2018-03-19
-3428.625351593044,2018-03-20
16787.61111026004,2018-03-21
-20295.983168594365,2018-03-22
6822.054654693609,2018-03-23
-1777.9392192077648,2018-03-26
714.0019084472733,2018-03-27
-4752.120099319436,2018-03-28
3445.617442428542,2018-03-29
27459.271362304717,2018-04-02
-13782.607788696303,2018-04-03
283.0592029571708,2018-04-04
-5541.220001220703,2018-04-05
-1333.8338470458984,2018-04-06
4402.604370117158,2018-04-09
-5302.6239166259475,2018-04-10
31941.14044189456,2018-04-11
-27241.672337570228,2018-04-12
6467.139560913085,2018-04-13
8996.209529785148,2018-04-16
-2351.4317779541016,2018-04-17
-678.5291445160401,2018-04-18
-778.1224314574501,2018-04-19
-787.4025115966797,2018-04-20
500.98289489749004,2018-04-23
82.36019767759717,2018-04-24
1938.9230683287897,2018-04-25
2535.2719284058257,2018-04-26
-3145.6844699554495,2018-04-27
-183.91961601260118,2018-04-30
-2892.5458978271345,2018-05-01
-485.94798262024415,2018-05-02
1572.4059092864918,2018-05-03
-1573.3444629669539,2018-05-04
-687.9494831237243,2018-05-07
3019.271595474216,2018-05-08
2182.2347424926993,2018-05-09
536.7408802032587,2018-05-10
1910.906577758782,2018-05-11
-2362.235667831381,2018-05-14
4841.72394294737,2018-05-15
-4902.833372039866,2018-05-16
-1077.925147949165,2018-05-17
1145.4368908081087,2018-05-18
-89.12483462522505,2018-05-21
-272.14380941772833,2018-05-22
-1686.2976307373028,2018-05-23
-1165.6353179931175,2018-05-24
16436.27158467099,2018-05-25
-17880.788365142856,2018-05-29
-3613.66161274715,2018-05-30
2738.300248901389,2018-05-31
1710.2435302733793,2018-06-01
-1721.3356018066115,2018-06-04
4320.127258300781,2018-06-05
1354.921875,2018-06-06
27242.46551513672,2018-06-07
-22003.15506973263,2018-06-08
-1657.569747924863,2018-06-11
1350.846810607938,2018-06-12
-203.51495361333946,2018-06-13
-1955.6768798827543,2018-06-14
-599.1397705078125,2018-06-15
33821.99597167969,2018-06-18
-32159.045285522472,2018-06-19
-993.0465995483682,2018-06-20
-1058.9160816955555,2018-06-21
-5123.605361205991,2018-06-22
43.04950512695359,2018-06-25
-1618.02734375,2018-06-26
3744.58984375,2018-06-27
-3293.80859375,2018-06-28
40470.78124999997,2018-06-29
-34682.4446716308,2018-07-02
429.2018417053041,2018-07-03
1232.0414060058538,2018-07-05
7333.469390869199,2018-07-06
-1268.5235262298957,2018-07-09
-1408.2646471558255,2018-07-10
45864.6140243531,2018-07-11
-37983.71642456058,2018-07-12
