account_rewards,date
168.51603546141996,2018-01-08
-111.66467819214449,2018-01-09
-2300.079580200196,2018-01-10
7536.984684753435,2018-01-11
1247.4355043945543,2018-01-12
-346.6377944946289,2018-01-16
285.6739101257408,2018-01-17
2693.0791802979074,2018-01-18
3257.774220550433,2018-01-19
-268.4824276427971,2018-01-22
1745.7148864746268,2018-01-23
4538.561684082029,2018-01-24
920.5111755371036,2018-01-25
895.615301513666,2018-01-26
-5367.562639007549,2018-01-29
-157.4826896362938,2018-01-30
-605.1798298339709,2018-01-31
11306.926548462012,2018-02-01
-7379.657305908244,2018-02-02
-2475.8646637421043,2018-02-05
190.03957044988056,2018-02-06
-6379.722736206051,2018-02-07
3663.998803451541,2018-02-08
4402.211074615509,2018-02-09
870.5252965239924,2018-02-12
26714.755871475238,2018-02-13
4112.352497863787,2018-02-14
-18183.262958679203,2018-02-15
-2689.927638229361,2018-02-16
-1551.715791229246,2018-02-20
1968.5528298339923,2018-02-21
3090.642074584961,2018-02-22
3574.237703063962,2018-02-23
-1310.283393707272,2018-02-26
18175.413686035143,2018-02-27
-19828.912995544408,2018-02-28
764.7244425811514,2018-03-01
3088.123867065442,2018-03-02
-1238.2987290954625,2018-03-05
840.8035090942285,2018-03-06
-1787.7436360473512,2018-03-07
38962.0199542999,2018-03-08
2102.8498443603166,2018-03-09
-25968.657108215237,2018-03-12
-1919.3254290161422,2018-03-13
4256.857967041025,2018-03-14
-1791.3746296997706,2018-03-15
-3078.450027465762,2018-03-16
1713.5623123169062,2018-03-19
-3623.441743469273,2018-03-20
17758.26954345702,2018-03-21
-21163.609329223604,2018-03-22
6960.009660720825,2018-03-23
-1712.9454498290725,2018-03-26
758.0851481323189,2018-03-27
-4796.818420104944,2018-03-28
3604.9117828368617,2018-03-29
28806.240783691494,2018-04-02
-12722.915229461738,2018-04-03
275.36848342895973,2018-04-04
-5856.946576217655,2018-04-05
-1409.2691802978516,2018-04-06
4651.594848632783,2018-04-09
-5602.515243530244,2018-04-10
33747.58026123053,2018-04-11
-26384.63951051334,2018-04-12
6850.021474365203,2018-04-13
9583.288483840937,2018-04-16
-2505.2637634277344,2018-04-17
-722.067297134432,2018-04-18
-829.5251497191493,2018-04-19
-838.9148254394531,2018-04-20
533.7574768066988,2018-04-23
87.46169281000039,2018-04-24
2414.345874420076,2018-04-25
3664.6765623169485,2018-04-26
-4381.512734695396,2018-04-27
522.8439138030517,2018-04-30
-3950.1114807128906,2018-05-01
-8685.46545410162,2018-05-02
1726.2017211914645,2018-05-03
7332.099884033145,2018-05-04
-2039.1085510253324,2018-05-07
-3285.9139709472656,2018-05-08
5243.490325927734,2018-05-09
5325.041656494141,2018-05-10
5383.3445434570895,2018-05-11
-3832.6676295166253,2018-05-14
-6399.92733001709,2018-05-15
9359.01012890623,2018-05-16
1655.5586793213151,2018-05-17
3320.9131085815607,2018-05-18
