account_rewards,date
155.03475262451684,2018-01-08
-110.93363342285738,2018-01-09
1915.480412155186,2018-01-10
2843.039319274889,2018-01-11
344.4708511962963,2018-01-12
-449.0952288818371,2018-01-16
-274.4952145385905,2018-01-17
1753.8315307007288,2018-01-18
2343.024777221639,2018-01-19
72.81378704833332,2018-01-22
3647.5749435730104,2018-01-23
1097.6279889221478,2018-01-24
1108.3328915404854,2018-01-25
305.36106945801293,2018-01-26
-3275.924840957654,2018-01-29
-29.539952590945177,2018-01-30
-167.36267868042341,2018-01-31
2933.676273376477,2018-02-01
-1990.8012163085805,2018-02-02
5176.215779800434,2018-02-05
-134.26449566648807,2018-02-06
-1864.2867892150825,2018-02-07
1467.7566280822793,2018-02-08
2391.671529434243,2018-02-09
1015.3795224761707,2018-02-12
11440.335225921648,2018-02-13
1394.448065185512,2018-02-14
1456.5257282409875,2018-02-15
-1993.1754708251974,2018-02-16
-1141.822011779761,2018-02-20
609.0807601928827,2018-02-21
1721.6759492187412,2018-02-22
2402.79628948975,2018-02-23
-1106.1100788726762,2018-02-26
17955.243445358297,2018-02-27
-19691.34946400451,2018-02-28
649.5247970580822,2018-03-01
2651.160046386707,2018-03-02
-1098.6507041473233,2018-03-05
775.2461240082048,2018-03-06
-1484.7588900756964,2018-03-07
33839.16463470459,2018-03-08
2025.7546936034923,2018-03-09
-24022.334191726637,2018-03-12
-1308.5343939819722,2018-03-13
3685.917970275914,2018-03-14
-1338.0298662415298,2018-03-15
-2047.1504571227415,2018-03-16
1327.113567947381,2018-03-19
-3388.0419905548333,2018-03-20
16484.00860290529,2018-03-21
-19672.19273069763,2018-03-22
6664.809778747556,2018-03-23
-1675.1414841461228,2018-03-26
810.2024534912198,2018-03-27
-4525.8838981475565,2018-03-28
3536.137912536593,2018-03-29
28685.461869537394,2018-04-02
-12565.498472503707,2018-04-03
568.8141597747745,2018-04-04
-5880.515989730833,2018-04-05
-1409.0794766692852,2018-04-06
4640.277099609346,2018-04-09
-5588.883819580049,2018-04-10
33665.46936035159,2018-04-11
-26458.714540512126,2018-04-12
5905.721192871104,2018-04-13
8751.907007644651,2018-04-16
-2483.5328148193075,2018-04-17
-726.8100508271018,2018-04-18
-842.0540618895902,2018-04-19
-842.6783305816934,2018-04-20
528.6497497559176,2018-04-23
-145.77441284182714,2018-04-24
2396.515529479948,2018-04-25
3629.057341613807,2018-04-26
-4358.876159667969,2018-04-27
517.0318956756382,2018-04-30
-3653.5974609374534,2018-05-01
-8257.140805923496,2018-05-02
1701.3058458709856,2018-05-03
7273.630187988223,2018-05-04
