account_rewards,date
0.0,2018-01-08
-144.73980331420898,2018-01-09
3786.337495697022,2018-01-10
787.9233596801641,2018-01-11
639.5891777343932,2018-01-12
1376.5929748535273,2018-01-16
1578.6203444213606,2018-01-17
498.8654647827789,2018-01-18
1014.9098367156403,2018-01-19
833.7241288452351,2018-01-22
8397.998519271816,2018-01-23
-6177.378064514109,2018-01-24
2319.4428949889843,2018-01-25
-870.4255903930753,2018-01-26
-9323.57411422729,2018-01-29
112.43173217767617,2018-01-30
-1349.394561767549,2018-01-31
14443.836273193418,2018-02-01
-8316.807312011748,2018-02-02
-8366.26872558595,2018-02-05
454.2957459106692,2018-02-06
-8152.112811279279,2018-02-07
3967.4577196044847,2018-02-08
4192.148468017607,2018-02-09
876.2918395995512,2018-02-12
24779.43239424136,2018-02-13
3738.8541155395505,2018-02-14
-16523.094290832523,2018-02-15
-2502.1316813659505,2018-02-16
-1449.2170292053197,2018-02-20
1829.823700195324,2018-02-21
2871.709747314453,2018-02-22
3265.520246887201,2018-02-23
-1338.9813083648623,2018-02-26
21374.287095687876,2018-02-27
-23941.154922485322,2018-02-28
754.498910888622,2018-03-01
2886.3797379150637,2018-03-02
-1803.26782180788,2018-03-05
1016.8321258850337,2018-03-06
-1644.0798376464809,2018-03-07
35937.37503074645,2018-03-08
1917.3106297912018,2018-03-09
-23053.134102508455,2018-03-12
-1759.5957809448591,2018-03-13
3946.300318038935,2018-03-14
-1654.0704318542848,2018-03-15
-2851.2870483397855,2018-03-16
1573.7112991332833,2018-03-19
-3303.3129135131894,2018-03-20
16386.81064328004,2018-03-21
-19728.282207778946,2018-03-22
6514.938097381615,2018-03-23
-1600.2216403961065,2018-03-26
797.6677185058361,2018-03-27
-4064.749242263759,2018-03-28
3260.476277938811,2018-03-29
26699.04153869633,2018-04-02
-14533.559417724638,2018-04-03
294.05242919921875,2018-04-04
-5365.534362792969,2018-04-05
-1291.5443420410156,2018-04-06
4263.018798828096,2018-04-09
-5134.503021240205,2018-04-10
30928.439331054746,2018-04-11
-23768.35805664069,2018-04-12
5946.749834716815,2018-04-13
8409.306126068113,2018-04-16
-2306.0780671081448,2018-04-17
-682.6585083008395,2018-04-18
-746.771057128848,2018-04-19
-768.0017700195312,2018-04-20
488.63922119143535,2018-04-23
-181.32740260317223,2018-04-24
2152.5989600981993,2018-04-25
3047.554345565848,2018-04-26
-3510.4946568145824,2018-04-27
433.3248954010196,2018-04-30
-3596.8149337768555,2018-05-01
-7946.313533767738,2018-05-02
1578.9101867676072,2018-05-03
6706.47413635251,2018-05-04
-1865.1176300048537,2018-05-07
-3005.5369415283203,2018-05-08
4796.07926940918,2018-05-09
4870.672073364258,2018-05-10
4924.00015258792,2018-05-11
-3623.701614379912,2018-05-14
-6181.552077484113,2018-05-15
8963.222029296856,2018-05-16
1423.01453088384,2018-05-17
2473.5604489287944,2018-05-18
-1890.9163065643515,2018-05-21
-721.7786087035784,2018-05-22
-1306.1365589294874,2018-05-23
2021.1986529541318,2018-05-24
-24288.36219116213,2018-05-25
26487.51940771492,2018-05-29
-3677.6866809387575,2018-05-30
1994.46737725829,2018-05-31
1343.4368105163448,2018-06-01
-214.048828125,2018-06-04
4517.244140625,2018-06-05
353.267578125,2018-06-06
-23757.591796875,2018-06-07
28895.712890625,2018-06-08
-214.1015624999418,2018-06-11
-721.398401565617,2018-06-12
2274.0306610107655,2018-06-13
1117.0670666046208,2018-06-14
-1006.6052497864002,2018-06-15
-17170.98559623721,2018-06-18
20088.658860199008,2018-06-19
-911.2033611755469,2018-06-20
1305.9135539245908,2018-06-21
-3881.9878544311505,2018-06-22
-537.3556369018042,2018-06-25
-1582.8038066101144,2018-06-26
801.2706924438244,2018-06-27
-2017.779774475086,2018-06-28
22903.16382821655,2018-06-29
-17042.468496276764,2018-07-02
1092.706915038987,2018-07-03
939.9629043578752,2018-07-05
6261.828520202718,2018-07-06
-1061.5585968323285,2018-07-09
-1200.2763031006325,2018-07-10
34923.08670043945,2018-07-11
-27450.1440420532,2018-07-12
4463.322426818835,2018-07-13
-435.9755133361323,2018-07-16
210.48348034668015,2018-07-17
-1727.5463104248047,2018-07-18
2348.88778839109,2018-07-19
2513.9568054199335,2018-07-20
35856.606980514596,2018-07-23
-27514.13015116885,2018-07-24
487.6101154021453,2018-07-25
676.9321039734059,2018-07-26
1684.3510742188082,2018-07-27
-1954.3713378906832,2018-07-30
-1787.192138671875,2018-07-31
