account_rewards,date
151.66443191526923,2018-01-08
-134.8899125366297,2018-01-09
2290.3022900696087,2018-01-10
2233.189138046291,2018-01-11
1161.5806427001953,2018-01-12
678.8290911407676,2018-01-16
987.8406950378558,2018-01-17
1865.4741305542411,2018-01-18
2121.69702186581,2018-01-19
463.1397064208868,2018-01-22
6412.729199218709,2018-01-23
-2176.9551849364652,2018-01-24
1304.8419555664004,2018-01-25
22.9984413452039,2018-01-26
-3227.6732309417857,2018-01-29
-125.97399208071874,2018-01-30
73.01140061955084,2018-01-31
5815.87729095461,2018-02-01
-5290.962545333896,2018-02-02
-2905.923974761972,2018-02-05
-55.21085180659429,2018-02-06
-8425.075182678207,2018-02-07
3593.2704902648693,2018-02-08
4004.7417144775973,2018-02-09
1260.7498626708402,2018-02-12
15580.366353927646,2018-02-13
2196.4681098022265,2018-02-14
-3434.9018561553676,2018-02-15
-2509.392398422264,2018-02-16
-1448.473459960922,2018-02-20
1240.5700116119406,2018-02-21
2979.101272094733,2018-02-22
3403.640194458014,2018-02-23
-1386.8241568298545,2018-02-26
22452.858733978297,2018-02-27
-25489.927829940774,2018-02-28
789.4869773711835,2018-03-01
3405.639129638672,2018-03-02
-1277.7008209228516,2018-03-05
876.5617507934512,2018-03-06
-1846.5715109863377,2018-03-07
37931.60415649414,2018-03-08
2063.502834594692,2018-03-09
-25467.351454467687,2018-03-12
-1830.9882604980958,2018-03-13
4140.007195877086,2018-03-14
-1735.3030649414577,2018-03-15
-2992.284759521426,2018-03-16
1660.51537628175,2018-03-19
-3502.0135665893904,2018-03-20
17479.03430661015,2018-03-21
-21363.505105606106,2018-03-22
6799.101570129424,2018-03-23
-2306.5902695465193,2018-03-26
681.1546291504055,2018-03-27
-4919.530164016702,2018-03-28
3499.7733216857596,2018-03-29
27837.368041992275,2018-04-02
-12265.643890228355,2018-04-03
558.4746379089484,2018-04-04
-4852.795452438382,2018-04-05
-1294.0674545287911,2018-04-06
4498.604039215046,2018-04-09
-5438.9381561278715,2018-04-10
32762.249450683652,2018-04-11
-25950.518591522297,2018-04-12
6711.567453613301,2018-04-13
9296.381875244115,2018-04-16
-2282.850254943827,2018-04-17
-757.5968912048847,2018-04-18
-791.0048828124418,2018-04-19
-813.4931640625,2018-04-20
517.5830078125582,2018-04-23
115.15039062494179,2018-04-24
2406.747070312442,2018-04-25
3199.911229888967,2018-04-26
-3880.6646572418394,2018-04-27
303.05900878907414,2018-04-30
-3864.7424460449256,2018-05-01
-8415.343322753906,2018-05-02
1672.5160217285447,2018-05-03
7104.0680694579205,2018-05-04
-1975.6912994384184,2018-05-07
-3183.720474243135,2018-05-08
5080.415267944307,2018-05-09
5159.430313110352,2018-05-10
5215.919952392636,2018-05-11
-3838.5330963135348,2018-05-14
-6980.966262817383,2018-05-15
10887.242431640625,2018-05-16
1896.6762542725191,2018-05-17
3478.579861114442,2018-05-18
-3082.320745590201,2018-05-21
-1037.8351440429688,2018-05-22
-1707.994798507716,2018-05-23
2251.3669908142183,2018-05-24
-23504.94146362305,2018-05-25
25786.69013824474,2018-05-29
-3255.7142874298734,2018-05-30
1744.592648315418,2018-05-31
1236.482329498278,2018-06-01
-585.8577253418043,2018-06-04
4024.1127899170388,2018-06-05
349.22118981933454,2018-06-06
-21188.617601562495,2018-06-07
28346.730415725702,2018-06-08
-248.99190216057468,2018-06-11
-766.5417331696372,2018-06-12
2779.416530151386,2018-06-13
1603.6964950561523,2018-06-14
-1146.5712877502083,2018-06-15
-24320.642164077843,2018-06-18
27657.85508319101,2018-06-19
-832.9240762328845,2018-06-20
1803.1864859618945,2018-06-21
-3412.3276724243187,2018-06-22
-749.1170320129022,2018-06-25
-1623.011154251115,2018-06-26
-537.8111241150182,2018-06-27
-1335.1687000274542,2018-06-28
9853.880447387695,2018-06-29
-3482.5824124144856,2018-07-02
2187.3682065734756,2018-07-03
623.6238689574529,2018-07-05
4832.077316284238,2018-07-06
-162.88493028259836,2018-07-09
-1127.3261801148183,2018-07-10
26419.006707702705,2018-07-11
-18791.136199462868,2018-07-12
2654.3684617766994,2018-07-13
-1971.2808330688276,2018-07-16
957.3906126862275,2018-07-17
-2092.971343994199,2018-07-18
1965.7432158508454,2018-07-19
2177.454693145759,2018-07-20
32813.209324951225,2018-07-23
-24834.157681518584,2018-07-24
748.6422638702206,2018-07-25
424.34427496336866,2018-07-26
1439.5070841218112,2018-07-27
-1886.332350265584,2018-07-30
-1814.5659576415783,2018-07-31
38413.25094348134,2018-08-01
1460.5918280945043,2018-08-02
-30344.04593429569,2018-08-03
2234.7315366211697,2018-08-06
-1323.5164333953871,2018-08-07
-2541.317457000725,2018-08-08
-4585.3728096007835,2018-08-09
-2847.4446741333813,2018-08-10
2580.7763499756693,2018-08-13
35011.77425010677,2018-08-14
-25504.176969985943,2018-08-15
94.99760284426156,2018-08-16
1800.0521310119657,2018-08-17
2379.896404403611,2018-08-20
542.955807952967,2018-08-21
-3025.737004425144,2018-08-22
-1355.598573715135,2018-08-23
46861.51174534601,2018-08-24
-32411.210083007812,2018-08-27
-121.8964954680996,2018-08-28
-1903.9785544586484,2018-08-29
-1621.21519287111,2018-08-30
-155.00871405028738,2018-08-31
-99.00494323734893,2018-09-04
-2860.096299957193,2018-09-05
37119.28766418458,2018-09-06
-33310.992888183566,2018-09-07
-1015.2503097534645,2018-09-10
-1354.1911040038685,2018-09-11
372.41527481074445,2018-09-12
732.5924082489219,2018-09-13
-1368.280198760971,2018-09-14
38959.87672363286,2018-09-17
-25833.32918679813,2018-09-18
1451.3842845153995,2018-09-19
-1578.621178268455,2018-09-20
-2050.1628616333473,2018-09-21
-1126.2112422484788,2018-09-24
-3112.290824890195,2018-09-25
-984.7121957397321,2018-09-26
44544.10405221558,2018-09-27
2793.924758529698,2018-09-28
-31124.796274871856,2018-10-01
1512.7724790954962,2018-10-02
-774.1725885010092,2018-10-03
-1510.28648683161,2018-10-04
-339.81717694096733,2018-10-05
-1749.6176004027948,2018-10-08
-6077.75267700199,2018-10-09
41847.46107046516,2018-10-10
-34085.60393029789,2018-10-11
1193.146445205668,2018-10-12
9212.006014724728,2018-10-15
5677.40898529056,2018-10-16
-3142.3841415252537,2018-10-17
1736.0172191162128,2018-10-18
42510.458387756255,2018-10-19
2105.676135253976,2018-10-22
-42472.55133361812,2018-10-23
6428.762037658598,2018-10-24
-2778.9537521360908,2018-10-25
2060.8451553344494,2018-10-26
5001.255745468021,2018-10-29
6174.463950744655,2018-10-30
1602.8095111846924,2018-10-31
46956.519206390425,2018-11-01
-37957.53108076478,2018-11-02
-151.12671966553899,2018-11-05
5938.816173339845,2018-11-06
808.6279231872759,2018-11-07
-9138.846469177282,2018-11-08
-17760.503357147216,2018-11-09
80018.67148020939,2018-11-12
-71853.12836633303,2018-11-13
1355.7888918304816,2018-11-14
-1422.1760452575982,2018-11-15
-5107.934804077144,2018-11-16
-10005.106524658215,2018-11-19
1700.2411709747394,2018-11-20
113523.85392523196,2018-11-21
-97693.45123306278,2018-11-23
-204.71536959835794,2018-11-26
8974.988922760007,2018-11-27
-3310.1714876709157,2018-11-28
-5749.336665252689,2018-11-29
1224.3011752777384,2018-11-30
-10217.876554077142,2018-12-03
147534.59312315367,2018-12-04
-136175.9546585083,2018-12-06
-1725.8437605286017,2018-12-07
-2736.68557341001,2018-12-10
-130.45370605471544,2018-12-11
-1077.443440444884,2018-12-12
-4234.376132812526,2018-12-13
124306.9702770997,2018-12-14
-6252.3061595153995,2018-12-17
-90172.54325521854,2018-12-18
-1758.3249038696522,2018-12-19
-11137.946187362657,2018-12-20
-5243.542972137453,2018-12-21
9884.843693542469,2018-12-24
3887.0266465759487,2018-12-26
-3872.707460632315,2018-12-27
152780.82024919125,2018-12-28
-8547.710761108436,2018-12-31
-107200.92654812615,2019-01-02
8780.313108245842,2019-01-03
1548.1207055358682,2019-01-04
-1135.9151484985487,2019-01-07
1981.8470148010529,2019-01-08
-910.8587311706506,2019-01-09
157641.1800103149,2019-01-10
-138821.65367218014,2019-01-11
3958.3697601623135,2019-01-14
36971.58255157474,2019-01-15
3984.22736694332,2019-01-16
8343.38452323922,2019-01-17
-11423.07399887091,2019-01-18
-1918.8939744873205,2019-01-22
196181.94981079106,2019-01-23
-172928.470468689,2019-01-24
-2508.4881894531427,2019-01-25
1838.1168137665372,2019-01-28
4445.482024139492,2019-01-29
-9731.494007873698,2019-01-30
-3101.695208740188,2019-01-31
164199.76464575191,2019-02-01
-3851.570342529216,2019-02-04
-131936.14747940074,2019-02-05
-7108.412044738652,2019-02-06
-4188.613860046491,2019-02-07
-1182.9879760742188,2019-02-08
8104.9414617767325,2019-02-11
444.708752410952,2019-02-12
-5218.878986663767,2019-02-13
216823.68267236324,2019-02-14
-186921.3822036743,2019-02-15
-220.2830086518079,2019-02-19
-6100.037303939811,2019-02-20
-914.6515945433639,2019-02-21
6298.886172454571,2019-02-22
593.9862876589177,2019-02-25
-5.608317016623914,2019-02-26
124583.35242663568,2019-02-27
-115650.68095559685,2019-02-28
-5496.247031738283,2019-03-01
33.1401077270275,2019-03-04
-3343.008337188745,2019-03-05
-5037.196115112281,2019-03-06
6497.22870611574,2019-03-07
1974.1850402832497,2019-03-08
161361.29553433228,2019-03-11
-147026.86270921328,2019-03-12
689.1287846833002,2019-03-13
1864.4008257749956,2019-03-14
12385.64007568371,2019-03-15
-3751.616743210121,2019-03-18
-20297.336921844282,2019-03-19
198033.66577767953,2019-03-20
-202241.16738891602,2019-03-21
-1387.7464310913347,2019-03-22
6327.999538574251,2019-03-25
-1878.5407783051487,2019-03-26
3330.833692932152,2019-03-27
2410.719516906771,2019-03-28
14590.804557769792,2019-03-29
2336.750198364258,2019-04-01
172617.3704071045,2019-04-02
-148453.9836471558,2019-04-03
415.3668102264637,2019-04-04
426.1461495971307,2019-04-05
-5220.93321228039,2019-04-08
