account_rewards,date
138.1831490783661,2018-01-08
-132.20588339233655,2018-01-09
-1297.2273910522345,2018-01-10
6539.200568847649,2018-01-11
1113.2425689697266,2018-01-12
642.3191349487752,2018-01-16
928.8195921325241,2018-01-17
1799.2536131134839,2018-01-18
2238.261118545459,2018-01-19
387.71995657350635,2018-01-22
5901.96425096126,2018-01-23
-1785.3526240233623,2018-01-24
1819.3445520934765,2018-01-25
-269.9431920166244,2018-01-26
-8366.402345962531,2018-01-29
83.83840118403896,2018-01-30
-1390.608527160628,2018-01-31
14784.055114746152,2018-02-01
-9479.748094726558,2018-02-02
-6185.798606582684,2018-02-05
320.69541006474174,2018-02-06
-8632.990738586435,2018-02-07
3867.1925354003906,2018-02-08
4204.933065078774,2018-02-09
851.7246770324127,2018-02-12
25458.535354614287,2018-02-13
3789.7400311279343,2018-02-14
-16222.892674255389,2018-02-15
-2538.549168350204,2018-02-16
-1422.2013356017997,2018-02-20
1876.0873278808722,2018-02-21
2654.491967773414,2018-02-22
3253.4528085632483,2018-02-23
-1332.2835044403037,2018-02-26
18855.96895677183,2018-02-27
-20612.024955993635,2018-02-28
725.6335585327179,2018-03-01
2381.072839233384,2018-03-02
-981.3938583373965,2018-03-05
709.4613969116181,2018-03-06
-1511.6279979247774,2018-03-07
34327.58165728758,2018-03-08
1803.9238847350643,2018-03-09
-21777.86103613273,2018-03-12
-1642.5628124389914,2018-03-13
3691.095075088495,2018-03-14
-1620.1555115967349,2018-03-15
-2586.799071914633,2018-03-16
1426.5811376495403,2018-03-19
-3491.0558686523873,2018-03-20
17458.60089715582,2018-03-21
-20717.070709228516,2018-03-22
6865.132838439953,2018-03-23
-1752.6440202331578,2018-03-26
528.3831499023363,2018-03-27
-4738.826137588447,2018-03-28
3445.6130677184556,2018-03-29
27435.640319824248,2018-04-02
-11891.81580123902,2018-04-03
259.43223571777344,2018-04-04
-5581.121761489892,2018-04-05
-1342.977523803711,2018-04-06
4432.785034179658,2018-04-09
-5312.9759382934135,2018-04-10
31968.30455171212,2018-04-11
-24767.763592620933,2018-04-12
6452.464621459978,2018-04-13
9137.870723388682,2018-04-16
-2389.3903198242188,2018-04-17
-711.2017211914936,2018-04-18
-750.3835317382182,2018-04-19
-814.092144042952,2018-04-20
509.07012939453125,2018-04-23
-160.47435163881164,2018-04-24
2307.7822361449944,2018-04-25
3430.7671203613863,2018-04-26
-4151.319366455078,2018-04-27
490.3951719207689,2018-04-30
-3761.1109313964844,2018-05-01
-8269.892944335967,2018-05-02
1643.6083374023729,2018-05-03
6981.281707763643,2018-05-04
-1941.5435485839553,2018-05-07
-3128.6932067871094,2018-05-08
4992.605621337891,2018-05-09
5070.254974365234,2018-05-10
5125.768249511777,2018-05-11
-3772.1880798340426,2018-05-14
-6860.307586669922,2018-05-15
10699.06787109375,2018-05-16
1863.8941955566988,2018-05-17
3616.871154785098,2018-05-18
-2941.9184982147417,2018-05-21
-986.8824326019385,2018-05-22
-1657.5552138062194,2018-05-23
2323.3357760621,2018-05-24
-25984.664894409216,2018-05-25
28052.1055970765,2018-05-29
-3834.1953735352145,2018-05-30
2056.807662963867,2018-05-31
1430.8386840820312,2018-06-01
-223.5249481201754,2018-06-04
4688.214511749335,2018-06-05
324.7964093017508,2018-06-06
-22955.149151367194,2018-06-07
30379.835623626714,2018-06-08
-383.1058341979515,2018-06-11
-526.4923420715495,2018-06-12
2222.5450431518257,2018-06-13
972.951692199742,2018-06-14
-1120.8287559509627,2018-06-15
-16781.193820892368,2018-06-18
19267.937132354826,2018-06-19
-1079.194522399921,2018-06-20
1464.8659640502883,2018-06-21
-4692.609622863762,2018-06-22
-563.6776687622187,2018-06-25
-1757.042443847633,2018-06-26
1095.8830586547847,2018-06-27
-2275.1502681731945,2018-06-28
25245.43307458493,2018-06-29
-19078.675445556582,2018-07-02
1545.1690386962728,2018-07-03
1029.8464131621877,2018-07-05
5771.976411132899,2018-07-06
-948.794245269848,2018-07-09
-1070.2435918579577,2018-07-10
36185.13683758548,2018-07-11
-29466.54354821774,2018-07-12
4644.824089691043,2018-07-13
-379.2496627501678,2018-07-16
190.6548248291365,2018-07-17
-1637.4156646729098,2018-07-18
2233.568696594273,2018-07-19
2431.272834777832,2018-07-20
36075.92290496832,2018-07-23
-27669.693743621814,2018-07-24
489.5307558287168,2018-07-25
692.9119857178885,2018-07-26
