account_rewards,date
-198.04823923495132,2018-01-02
-8201.977217971813,2018-01-03
140407.8056478576,2018-01-04
-148818.53101898194,2018-01-05
59684.252353927586,2018-01-08
-186149.77683747862,2018-01-09
412795.63549710857,2018-01-10
-202409.87312532426,2018-01-11
-220518.42400363937,2018-01-12
121272.19081727602,2018-01-16
90845.20508539595,2018-01-17
100405.42228866578,2018-01-18
49947.58933459455,2018-01-19
-396451.55422325886,2018-01-22
527258.3576894683,2018-01-23
-216932.80371228792,2018-01-24
-228873.14201721945,2018-01-25
99212.73500608827,2018-01-26
-116289.38343048096,2018-01-29
131491.03158569336,2018-01-30
-2154.4731917114696,2018-01-31
-16186.444098785403,2018-02-01
18853.303621849045,2018-02-02
173031.47178649914,2018-02-05
-216015.84980811703,2018-02-06
-172576.53282727045,2018-02-07
349634.3733755454,2018-02-08
-187369.9181281242,2018-02-09
204846.79359265137,2018-02-12
-463752.12082109065,2018-02-13
242693.46160733036,2018-02-14
88059.86786270142,2018-02-15
-335180.3670158386,2018-02-16
511971.84184646595,2018-02-20
-270806.6403733329,2018-02-21
253713.03002711106,2018-02-22
-534816.8321905975,2018-02-23
588523.7474734039,2018-02-26
-115600.84682955174,2018-02-27
-130637.96029869071,2018-02-28
-320095.48230927275,2018-03-01
498231.9540278015,2018-03-02
-354465.18691176607,2018-03-05
311416.1272439499,2018-03-06
-558445.0764324036,2018-03-07
647480.8043579103,2018-03-08
-145552.12031864165,2018-03-09
-160610.1246636582,2018-03-12
29250.59178564069,2018-03-13
42685.08196999354,2018-03-14
42798.73596954334,2018-03-15
-123296.86383337388,2018-03-16
-367365.4437632293,2018-03-19
634470.1316162033,2018-03-20
-169334.28035124973,2018-03-21
-46347.72119522095,2018-03-22
-343206.1044769287,2018-03-23
497208.2476425171,2018-03-26
-316546.07363645174,2018-03-27
310771.48688402167,2018-03-28
-596389.5961810836,2018-03-29
487984.6180931473,2018-04-02
-49319.94547541044,2018-04-03
-422293.1593236313,2018-04-04
623287.8043365479,2018-04-05
-357361.7218404312,2018-04-06
323933.08645248413,2018-04-09
-591418.3894691467,2018-04-10
663234.1195986175,2018-04-11
-156324.08840560913,2018-04-12
-33844.291328430176,2018-04-13
-366436.92155075073,2018-04-16
536167.5143089294,2018-04-17
-346785.75550842285,2018-04-18
309694.6454811096,2018-04-19
-582388.65259552,2018-04-20
599297.9477996826,2018-04-23
-99558.59567642212,2018-04-24
-177846.2347946167,2018-04-25
141901.9257431029,2018-04-26
-119909.12716674793,2018-04-27
134291.14262771606,2018-04-30
-128985.41846466064,2018-05-01
-354155.8175163269,2018-05-02
589430.9330024719,2018-05-03
-82870.75002670288,2018-05-04
-76761.94734954834,2018-05-07
-342450.40380477905,2018-05-08
541385.453754425,2018-05-09
-360782.69651794434,2018-05-10
326960.811920166,2018-05-11
-583420.6412391663,2018-05-14
626372.4542503357,2018-05-15
-114846.31747055054,2018-05-16
-177329.65515518188,2018-05-17
-77198.6361694336,2018-05-18
196070.60858917236,2018-05-21
-194791.78281402588,2018-05-22
336117.5517196655,2018-05-23
-522713.97217941284,2018-05-24
286757.5719833374,2018-05-25
173226.02633285522,2018-05-29
-89201.93018341064,2018-05-30
-189853.50300216675,2018-05-31
347986.5296821594,2018-06-01
-342719.7378845215,2018-06-04
363837.4345703125,2018-06-05
-615529.7453269958,2018-06-06
649698.941493988,2018-06-07
-97478.85220336914,2018-06-08
-204725.15563964844,2018-06-11
134233.9843673706,2018-06-12
-93684.60932540894,2018-06-13
135789.10316467285,2018-06-14
-130382.72978973389,2018-06-15
-407649.1376724243,2018-06-18
602160.9775772095,2018-06-19
-97175.34372329712,2018-06-20
-65322.40879821777,2018-06-21
-352403.2430267334,2018-06-22
489182.45024108887,2018-06-25
-349097.32719039917,2018-06-26
335351.51108551025,2018-06-27
-561422.0811729431,2018-06-28
226416.27501678467,2018-06-29
199010.0972290039,2018-07-02
-425702.9981994629,2018-07-03
619525.1997642517,2018-07-05
-361219.13020706177,2018-07-06
336018.6839752197,2018-07-09
-587999.6571235657,2018-07-10
637822.500541687,2018-07-11
-104671.07627868652,2018-07-12
-73138.7703666687,2018-07-13
-363801.6947822571,2018-07-16
536423.9645004272,2018-07-17
-373186.12691116333,2018-07-18
338060.3617630005,2018-07-19
-594045.4913520813,2018-07-20
658155.3159408569,2018-07-23
-107011.1453666687,2018-07-24
-174103.87175750732,2018-07-25
140285.1926422119,2018-07-26
-126500.17698287964,2018-07-27
160947.97842407227,2018-07-30
-140037.48721694946,2018-07-31
-409865.18465805054,2018-08-01
632155.4006462097,2018-08-02
-100203.35676574707,2018-08-03
-38968.23467254639,2018-08-06
-386841.9853668213,2018-08-07
516426.69121170044,2018-08-08
-361397.4325141907,2018-08-09
314223.21865463257,2018-08-10
-568126.0313606262,2018-08-13
612773.0092048645,2018-08-14
-93424.11038970947,2018-08-15
-147768.27577590942,2018-08-16
-107912.34762191772,2018-08-17
214309.49363327026,2018-08-20
-210748.64860916138,2018-08-21
329211.14334106445,2018-08-22
-478921.2193183899,2018-08-23
290385.5458946228,2018-08-24
131674.27425003052,2018-08-27
-62360.687114715576,2018-08-28
-198499.2505683899,2018-08-29
326732.74309158325,2018-08-30
-332948.58417510986,2018-08-31
341757.536655426,2018-09-04
-603241.638748169,2018-09-05
619311.8585548401,2018-09-06
-110087.81059646606,2018-09-07
-132329.30541992188,2018-09-10
150137.18300628662,2018-09-11
-118361.24625015259,2018-09-12
158917.0147781372,2018-09-13
-150375.05125808716,2018-09-14
-409024.9196472168,2018-09-17
645813.1471786499,2018-09-18
-84770.05508422852,2018-09-19
-51498.232986450195,2018-09-20
-392238.9480934143,2018-09-21
531344.0091094971,2018-09-24
-361214.6531906128,2018-09-25
336664.3362503052,2018-09-26
-625361.1293182373,2018-09-27
283472.48163986206,2018-09-28
252570.23461532616,2018-10-01
-527612.7291221621,2018-10-02
725791.1543540955,2018-10-03
-446824.8599014282,2018-10-04
375531.7873497009,2018-10-05
-651590.292476654,2018-10-08
662998.706363678,2018-10-09
-155610.8230895996,2018-10-10
-69639.255027771,2018-10-11
-357695.0355873108,2018-10-12
532565.0433311462,2018-10-15
-373314.4888687134,2018-10-16
344577.7180290222,2018-10-17
-594901.5405769348,2018-10-18
652558.7820358276,2018-10-19
-140028.36220169067,2018-10-22
-211562.00509262085,2018-10-23
206257.40546195977,2018-10-24
-206756.56339253997,2018-10-25
193932.43538284302,2018-10-26
-88582.70245742798,2018-10-29
-410436.1763458252,2018-10-30
608749.5297737122,2018-10-31
-74043.424533844,2018-11-01
-119304.5340499878,2018-11-02
-286219.83016204834,2018-11-05
515108.00940322876,2018-11-06
-407344.4486618042,2018-11-07
403737.7033729553,2018-11-08
-622440.6888275146,2018-11-09
633931.3724441528,2018-11-12
-364984.2764816284,2018-11-13
18319.675094604492,2018-11-14
3383.9449005126953,2018-11-15
-10417.516014099121,2018-11-16
-15722.74291229248,2018-11-19
235.57968139648438,2018-11-20
-5096.583038330078,2018-11-21
15696.557151794434,2018-11-23
6220.984931945801,2018-11-26
24775.68278503418,2018-11-27
