account_rewards,date
15694.595529174665,2018-01-02
-86205.88825315854,2018-01-03
163772.35829797003,2018-01-04
-40379.57011851133,2018-01-05
20908.37235786044,2018-01-08
-89751.44001345057,2018-01-09
152007.82210420235,2018-01-10
-240447.80220445246,2018-01-11
231767.17474668124,2018-01-12
-35353.09154020692,2018-01-16
54300.330254264874,2018-01-17
-332017.01421423734,2018-01-18
349718.1179935074,2018-01-19
-130853.2933497238,2018-01-22
43733.99310251232,2018-01-23
28601.7341109314,2018-01-24
-86413.08713359071,2018-01-25
172476.53210443875,2018-01-26
1098.6460312653799,2018-01-29
-95458.10183396144,2018-01-30
7139.218095931923,2018-01-31
-28793.279739379883,2018-02-01
81242.68358582305,2018-02-02
-88330.53701483924,2018-02-05
-82309.45877468097,2018-02-06
-153228.34531940462,2018-02-07
271584.5940870895,2018-02-08
-302729.4892234802,2018-02-09
325882.99777355185,2018-02-12
-122753.06420898426,2018-02-13
143380.69137909694,2018-02-14
19277.735632659867,2018-02-15
-158489.83006179798,2018-02-16
99147.70690222154,2018-02-20
-259673.81643045798,2018-02-21
330315.9186367608,2018-02-22
-133687.8117922669,2018-02-23
83396.41316928098,2018-02-26
-58026.25427020271,2018-02-27
-63112.73402088543,2018-02-28
-148886.39582257834,2018-03-01
315034.67095840455,2018-03-02
-293890.9344217911,2018-03-05
289873.271581398,2018-03-06
-146197.23317718506,2018-03-07
107755.25147247314,2018-03-08
38654.731686851475,2018-03-09
-161423.17223117815,2018-03-12
-443738.95992637635,2018-03-13
639148.04006958,2018-03-14
-199625.67715341947,2018-03-15
28914.422634262126,2018-03-16
3558.4435186615447,2018-03-19
140079.9989440766,2018-03-20
-159682.83535385143,2018-03-21
-3553.219367980957,2018-03-22
-149058.4407081604,2018-03-23
282804.8991512031,2018-03-26
-277161.76221084583,2018-03-27
284535.37483282096,2018-03-28
-179980.07251780713,2018-03-29
113756.47938076011,2018-04-02
2978.733369651949,2018-04-03
-82358.26514053345,2018-04-04
108094.91960828006,2018-04-05
-236895.44251470943,2018-04-06
335042.021363884,2018-04-09
