account_rewards,date
30398.567028709454,2018-01-02
-74941.8603200838,2018-01-03
108787.02563134767,2018-01-04
-78247.74540426652,2018-01-05
82557.09913216392,2018-01-08
-87086.0306508406,2018-01-09
131932.05910808197,2018-01-10
-199751.61162098707,2018-01-11
206448.83059408562,2018-01-12
-94687.45844654832,2018-01-16
114352.55500920094,2018-01-17
-210887.8538759154,2018-01-18
338098.80349853507,2018-01-19
-289081.83551844023,2018-01-22
246419.76536877826,2018-01-23
-119333.08063545218,2018-01-24
-151803.79774955753,2018-01-25
396018.51690420904,2018-01-26
-268415.16391938785,2018-01-29
24302.053218177985,2018-01-30
3604.435173118487,2018-01-31
-22814.184469928732,2018-02-01
-24561.909676238894,2018-02-02
97986.23925731657,2018-02-05
-148250.78161932004,2018-02-06
-287857.6421074752,2018-02-07
461107.50583848567,2018-02-08
-432310.13991867064,2018-02-09
449457.1541406441,2018-02-12
-308239.5958968926,2018-02-13
261069.77453994763,2018-02-14
-38890.70755767822,2018-02-15
-216583.4644834291,2018-02-16
265894.3617630006,2018-02-20
-386297.8264730569,2018-02-21
439303.7940130617,2018-02-22
-303343.9089386292,2018-02-23
265806.7235445251,2018-02-26
42264.721645355225,2018-02-27
-193439.51022338867,2018-02-28
-261313.99134150695,2018-03-01
434020.1442888604,2018-03-02
-418682.3796456299,2018-03-05
408820.886276245,2018-03-06
-312930.67552536004,2018-03-07
271142.5082085647,2018-03-08
178582.24495697021,2018-03-09
-132053.39872785937,2018-03-12
-542835.0794007875,2018-03-13
565948.3941097717,2018-03-14
-80330.23323059082,2018-03-15
-155687.66475205228,2018-03-16
-82035.73485189048,2018-03-19
306092.91271972645,2018-03-20
-12357.314052764792,2018-03-21
-178278.0831820526,2018-03-22
-267310.4946899414,2018-03-23
414658.0115810012,2018-03-26
-394272.624168396,2018-03-27
404168.99546051025,2018-03-28
-326719.56715393066,2018-03-29
256609.99104309082,2018-04-02
-71015.55825805664,2018-04-03
-152951.22889709473,2018-04-04
233048.82301330566,2018-04-05
-337791.79818725586,2018-04-06
425900.0737609863,2018-04-09
-327969.88737487793,2018-04-10
259419.68103790283,2018-04-11
100476.74028778076,2018-04-12
-174503.4513244629,2018-04-13
-296781.1863822937,2018-04-16
458476.174785614,2018-04-17
-413695.8719764404,2018-04-18
411840.9239997865,2018-04-19
-326031.3929804993,2018-04-20
240530.75857224257,2018-04-23
192555.83744049072,2018-04-24
-93259.39860997,2018-04-25
-559470.9373195954,2018-04-26
565021.3032066461,2018-04-27
-48236.037504177075,2018-04-30
-202800.8289708863,2018-05-01
-86526.09931166843,2018-05-02
335148.42613220215,2018-05-03
87753.15107117454,2018-05-04
-217614.82644700608,2018-05-07
-324934.5763640405,2018-05-08
478830.2440212708,2018-05-09
-412860.7809749298,2018-05-10
423710.5639724656,2018-05-11
-342127.68814305123,2018-05-14
263402.65439957054,2018-05-15
212067.22051239014,2018-05-16
3786.0087587928865,2018-05-17
-537041.8458548622,2018-05-18
550364.9755470086,2018-05-21
-557133.6540255967,2018-05-22
293622.90539543924,2018-05-23
-350034.9573135377,2018-05-24
538039.8650131227,2018-05-25
44719.17348117428,2018-05-29
-120437.60984802246,2018-05-30
-424372.4428937606,2018-05-31
307822.51145240397,2018-06-01
