account_rewards,date
261.211775955162,2018-01-02
30.731324134860188,2018-01-03
127.29115982051007,2018-01-04
-59.997838993091136,2018-01-05
-6.353366470313631,2018-01-08
-9.514146041823551,2018-01-09
151.7975819358835,2018-01-10
320.91969853593037,2018-01-11
-187.06804656982422,2018-01-12
656.1494983673329,2018-01-16
35.858822631882504,2018-01-17
-222.8401336669922,2018-01-18
-438.1261085510487,2018-01-19
9.085781753528863,2018-01-22
-966.7380622864002,2018-01-23
-1133.234739898704,2018-01-24
150.69720993039664,2018-01-25
-1452.1212221336318,2018-01-26
-430.06467128754593,2018-01-29
204.95318756101187,2018-01-30
163.2741458893288,2018-01-31
-3641.089160446194,2018-02-01
-2102.615650177002,2018-02-02
3551.7308403587667,2018-02-05
-1983.7357868194813,2018-02-06
-2598.4044197082985,2018-02-07
1162.9456237793202,2018-02-08
4022.0656994895544,2018-02-09
1076.4987884521252,2018-02-12
2076.583257675171,2018-02-13
3988.8230358123546,2018-02-14
-415.36322479252703,2018-02-15
-443.8171546936501,2018-02-16
-614.0139602661366,2018-02-20
1148.1976680755615,2018-02-21
2484.7910552978283,2018-02-22
2953.4045205689035,2018-02-23
-510.7965887184255,2018-02-26
-246.644136428833,2018-02-27
-2869.4794723473024,2018-02-28
1135.8206804275978,2018-03-01
583.0382281264756,2018-03-02
-151.21554546360858,2018-03-05
-1655.2096038818127,2018-03-06
1964.1801292418968,2018-03-07
3201.0835823059315,2018-03-08
1867.2808098144596,2018-03-09
-1922.3613342590397,2018-03-12
-1718.0759265900124,2018-03-13
235.94498825073242,2018-03-14
-738.1850525207119,2018-03-15
-3239.7375568390125,2018-03-16
-76.94700698857196,2018-03-19
-4911.836989288335,2018-03-20
-3047.2125926971203,2018-03-21
-5010.8595879821805,2018-03-22
10207.59706089017,2018-03-23
-5866.20040972135,2018-03-26
-2503.1881921539316,2018-03-27
1769.282249244745,2018-03-28
-1525.8314459305257,2018-03-29
2400.0522254104726,2018-04-02
4593.209633667022,2018-04-03
1723.0563533783425,2018-04-04
-6524.723624420119,2018-04-05
2498.087929199217,2018-04-06
4866.202769851661,2018-04-09
-1256.2291236877209,2018-04-10
2661.4301729736617,2018-04-11
934.6915192451561,2018-04-12
1754.677248886088,2018-04-13
3957.54336891172,2018-04-16
-667.4953094787197,2018-04-17
-8483.387529876665,2018-04-18
-12058.046767539927,2018-04-19
-832.2215862465091,2018-04-20
-4027.9567852020264,2018-04-23
1254.4717673263513,2018-04-24
1018.0863441772526,2018-04-25
-3453.9190357208718,2018-04-26
5396.04331883241,2018-04-27
7140.136710357619,2018-04-30
14071.17353935237,2018-05-01
605.8061959418701,2018-05-02
13375.077316284063,2018-05-03
2588.381707798224,2018-05-04
1749.9103528059786,2018-05-07
2602.386581768049,2018-05-08
5385.391414306592,2018-05-09
-1474.1672229766846,2018-05-10
-911.0553865050897,2018-05-11
-3571.1646301269066,2018-05-14
3663.0755951270694,2018-05-15
-2540.289522323641,2018-05-16
-1469.8497871399159,2018-05-17
2871.669495773269,2018-05-18
-1039.8129257202381,2018-05-21
2667.0935085907113,2018-05-22
-476.79540802002884,2018-05-23
973.0507019043434,2018-05-24
-1565.4433128280798,2018-05-25
-928.8796504974598,2018-05-29
-1476.4131804503268,2018-05-30
7950.239589958102,2018-05-31
3786.5689968109364,2018-06-01
3559.6585731506348,2018-06-04
1624.8420364379417,2018-06-05
-1281.1518403243972,2018-06-06
-4368.2570156097645,2018-06-07
-1178.4169419708196,2018-06-08
2644.4666988372337,2018-06-11
-4019.610299335327,2018-06-12
252.40562686149497,2018-06-13
-5072.7938808441395,2018-06-14
-264.6986749533098,2018-06-15
