account_value,date,daily_return
1000000.0,2018-01-02,
1002622.5581510697,2018-01-03,0.0026225581510697094
914883.215009018,2018-01-04,-0.0875098434887116
988658.7611820031,2018-01-05,0.0806393045174163
991189.2878216745,2018-01-08,0.002559555166077754
892700.8666740458,2018-01-09,-0.09936388776363347
924543.9184791376,2018-01-10,0.035670461398486175
1031447.7618450816,2018-01-11,0.1156287345892657
999460.7135718577,2018-01-12,-0.03101179667693943
1118358.238347584,2018-01-16,0.11896167919478495
1171605.637759411,2018-01-17,0.04761211353036754
863740.1590317385,2018-01-18,-0.2627722749067998
886500.3164082415,2018-01-19,0.026350699499740005
1061834.8960517505,2018-01-22,0.19778287316793897
1016542.6998351443,2018-01-23,-0.04265465034631788
1067217.8124411472,2018-01-24,0.049850451549375174
999788.1340634158,2018-01-25,-0.06318267704274272
1095639.4191558687,2018-01-26,0.09587159701814696
1262644.7039863893,2018-01-29,0.15242723282007242
1186731.1782359774,2018-01-30,-0.060122634269751174
1230518.815038708,2018-01-31,0.036897688040706145
1234468.634104008,2018-02-01,0.003209881081888133
1210180.8013054165,2018-02-02,-0.019674726540314214
820695.9107018245,2018-02-05,-0.3218402491457941
911063.731270058,2018-02-06,0.11011121097332466
1034371.2806741412,2018-02-07,0.13534459244929864
772117.811015736,2018-02-08,-0.2535390092109713
1008873.9708284419,2018-02-09,0.30663216990325437
680967.0935003703,2018-02-12,-0.32502263593817293
1028158.0563452189,2018-02-13,0.5098498387935098
935013.2855373386,2018-02-14,-0.09059382478505384
1238945.4130939029,2018-02-15,0.3250564802209188
828610.540653847,2018-02-16,-0.33119689382873196
944238.647572182,2018-02-20,0.13954457642681461
972980.9474874957,2018-02-21,0.030439656319104946
699269.9289731944,2018-02-22,-0.28131179672232876
1034810.7206204035,2018-02-23,0.4798444459636868
988926.3335608637,2018-02-26,-0.044340850114145125
978455.309750378,2018-02-27,-0.010588274834165134
946311.739342274,2018-02-28,-0.032851342404493056
1073906.8176468548,2018-03-01,0.13483408585131218
862452.6919951518,2018-03-02,-0.1969017443385278
1032092.012934399,2018-03-05,0.19669405929595118
726553.2652765659,2018-03-06,-0.2960382832429239
1028523.5291811374,2018-03-07,0.41562026947828135
1013890.5799771198,2018-03-08,-0.014227140934410798
993719.2488932345,2018-03-09,-0.01989497829671172
1119962.3410085337,2018-03-12,0.12704100504836124
1490982.4027433628,2018-03-13,0.3312790512230286
687694.5742885936,2018-03-14,-0.5387641242289269
1325137.5685093272,2018-03-15,0.9269274734065711
843554.4954100879,2018-03-16,-0.3634211907832192
727251.9385937579,2018-03-19,-0.1378720135440572
975729.2736223835,2018-03-20,0.34166610199636027
1003282.5542925495,2018-03-21,0.028238653297625094
941893.1233013615,2018-03-22,-0.06118857616783335
1022284.7786631053,2018-03-23,0.0853511437475718
803440.0141974757,2018-03-26,-0.21407416899215126
951474.5932380031,2018-03-27,0.18425094148241206
