account_rewards,date
25051.80405443569,2018-01-02
-48449.00129069516,2018-01-03
38154.6179360504,2018-01-04
-89567.79302498628,2018-01-05
21302.936546733836,2018-01-08
-85923.3358029786,2018-01-09
251167.4911077806,2018-01-10
-74846.38694690331,2018-01-11
-29670.9043681412,2018-01-12
-53093.144675018266,2018-01-16
12567.44198577886,2018-01-17
59878.18542121886,2018-01-18
104002.17397610482,2018-01-19
-331411.2907045671,2018-01-22
346333.8190899467,2018-01-23
-189751.6734079055,2018-01-24
46987.12168939214,2018-01-25
3613.5683895492693,2018-01-26
80246.56507276907,2018-01-29
-62668.22486865986,2018-01-30
2551.256665527355,2018-01-31
-19175.13877403643,2018-02-01
-193967.06450070196,2018-02-02
92639.90457739262,2018-02-05
269372.89883753576,2018-02-06
-514968.9375906829,2018-02-07
326003.9130206299,2018-02-08
-138868.54106935882,2018-02-09
184559.68582885736,2018-02-12
-411554.6756832885,2018-02-13
358488.33077191154,2018-02-14
-55218.811270336155,2018-02-15
-316396.01154947653,2018-02-16
491150.6130930404,2018-02-20
-202516.91069269937,2018-02-21
211961.56525524135,2018-02-22
-506129.3185252686,2018-02-23
580864.4333314056,2018-02-26
-175502.3088227004,2018-02-27
148835.79943209828,2018-02-28
-507375.8608649215,2018-03-01
499078.78856318654,2018-03-02
-247949.21048435208,2018-03-05
222854.47910156252,2018-03-06
-543731.0929620056,2018-03-07
628793.1675514602,2018-03-08
-196364.76867671194,2018-03-09
-60261.97808395384,2018-03-12
-4130.842460540822,2018-03-13
33478.689140319824,2018-03-14
71385.00908586115,2018-03-15
-182295.84998283372,2018-03-16
-302140.71294303134,2018-03-19
608374.0558208389,2018-03-20
-191219.4964170684,2018-03-21
52248.992735218024,2018-03-22
-396561.52929265983,2018-03-23
470960.71795654297,2018-03-26
-272308.5196427917,2018-03-27
285594.3177958145,2018-03-28
-558585.7719271507,2018-03-29
532631.5454582749,2018-04-02
-167370.71702368546,2018-04-03
-363313.186294838,2018-04-04
601446.1475178299,2018-04-05
-299033.1930541992,2018-04-06
284721.5775898781,2018-04-09
-582251.593208168,2018-04-10
660891.6440777207,2018-04-11
-172589.07070571906,2018-04-12
16008.75378953549,2018-04-13
-385553.60918045044,2018-04-16
553204.6911524087,2018-04-17
-369874.75875854504,2018-04-18
353405.7251675414,2018-04-19
-620339.5649871825,2018-04-20
630466.1953124999,2018-04-23
-122227.78566741943,2018-04-24
-153483.47006225574,2018-04-25
136715.76765972876,2018-04-26
-132114.84394836402,2018-04-27
133544.77392653283,2018-04-30
-138935.7528059464,2018-05-01
-357502.2992515564,2018-05-02
628726.0159416199,2018-05-03
-110539.33792404179,2018-05-04
-59629.5655670166,2018-05-07
-356122.72427368164,2018-05-08
568265.1910705566,2018-05-09
-405107.49911499023,2018-05-10
373643.55892944336,2018-05-11
-625608.4562454224,2018-05-14
664088.2237167358,2018-05-15
-140735.40724945068,2018-05-16
-154755.50038909912,2018-05-17
-127051.35357666016,2018-05-18
207061.26902770996,2018-05-21
-193187.7514038086,2018-05-22
378805.0368041992,2018-05-23
-551390.8081436157,2018-05-24
288633.25021362305,2018-05-25
171670.3791732788,2018-05-29
-106043.03814697266,2018-05-30
-188234.61518096924,2018-05-31
390520.5810775757,2018-06-01
-384520.9275970459,2018-06-04
406987.58489990234,2018-06-05
-655104.4167175293,2018-06-06
689621.5842285156,2018-06-07
-125348.07681274414,2018-06-08
-179391.37538146973,2018-06-11
125407.19352722168,2018-06-12
-103836.21396636963,2018-06-13
127445.81723022461,2018-06-14
-142815.8350830078,2018-06-15
-406370.5677947998,2018-06-18
640345.5337982178,2018-06-19
-124139.79007720947,2018-06-20
-42052.21960449219,2018-06-21
-374420.78565979004,2018-06-22
514181.8508911133,2018-06-25
-388241.77194976807,2018-06-26
375785.04974365234,2018-06-27
-600739.5082397461,2018-06-28
251206.80612945557,2018-06-29
170280.99850463867,2018-07-02
-422079.1938018799,2018-07-03
656641.8682632446,2018-07-05
-395988.83002471924,2018-07-06
375713.1965637207,2018-07-09
-630193.736076355,2018-07-10
675650.4563598633,2018-07-11
-128691.23872375488,2018-07-12
-46368.72149658203,2018-07-13
-389579.62047576904,2018-07-16
560535.1223678589,2018-07-17
-407109.10665130615,2018-07-18
373490.94650268555,2018-07-19
-634877.9960861206,2018-07-20
696588.2405853271,2018-07-23
-129297.24124908447,2018-07-24
-142073.43158721924,2018-07-25
126376.59223175049,2018-07-26
-135989.74922943115,2018-07-27
150910.28898620605,2018-07-30
-153223.51973724365,2018-07-31
-410454.05321502686,2018-08-01
673511.2092666626,2018-08-02
-128227.96908569336,2018-08-03
-7715.276802062988,2018-08-06
-415024.69051361084,2018-08-07
540178.256767273,2018-08-08
-394757.208442688,2018-08-09
347607.68689727783,2018-08-10
-608769.7987136841,2018-08-13
649830.4821853638,2018-08-14
-119099.91374206543,2018-08-15
-111829.04698944092,2018-08-16
-173620.04764556885,2018-08-17
230279.48015594482,2018-08-20
-200520.34603118896,2018-08-21
362076.6792297363,2018-08-22
-502846.7119216919,2018-08-23
300461.8563308716,2018-08-24
117937.72454071045,2018-08-27
-76753.0093460083,2018-08-28
-189776.4437713623,2018-08-29
363170.1483154297,2018-08-30
-370088.1344528198,2018-08-31
379216.65853881836,2018-09-04
-649369.7447967529,2018-09-05
663055.1089096069,2018-09-06
-141595.7346572876,2018-09-07
-95263.49969482422,2018-09-10
136546.42414855957,2018-09-11
-124696.34690093994,2018-09-12
146802.31188964844,2018-09-13
-165084.91555023193,2018-09-14
-410274.0635910034,2018-09-17
689702.6740341187,2018-09-18
-114859.33285522461,2018-09-19
-19800.112380981445,2018-09-20
-417365.3203277588,2018-09-21
555771.3405685425,2018-09-24
-396070.3774871826,2018-09-25
372277.87255859375,2018-09-26
-668934.3588943481,2018-09-27
319372.55603027344,2018-09-28
216391.76863861107,2018-10-01
-525868.6864013674,2018-10-02
767016.0190582275,2018-10-03
-482880.5573730469,2018-10-04
414390.498085022,2018-10-05
-695443.2156982422,2018-10-08
699332.4131774902,2018-10-09
-184630.64752197266,2018-10-10
-35899.99813079834,2018-10-11
-385569.4860229492,2018-10-12
556477.5751724243,2018-10-15
-405047.57943725586,2018-10-16
375886.28548431396,2018-10-17
-635149.0778961182,2018-10-18
690538.0266036987,2018-10-19
-168439.13536834717,2018-10-22
-177334.2008743286,2018-10-23
187791.89867401123,2018-10-24
-200099.2131729126,2018-10-25
169807.77968597412,2018-10-26
-95197.40755462646,2018-10-29
-410785.7192687988,2018-10-30
635458.2839584351,2018-10-31
-93172.69791412354,2018-11-01
-83475.48569488525,2018-11-02
-308062.198638916,2018-11-05
525524.515045166,2018-11-06
-428742.6441268921,2018-11-07
424218.36587524414,2018-11-08
-651065.8309020996,2018-11-09
657161.4086914062,2018-11-12
-341129.3592147827,2018-11-13
19191.581757854437,2018-11-14
3644.0510449142894,2018-11-15
-12265.783538879477,2018-11-16
-17107.021988082794,2018-11-19
-86.47336119844113,2018-11-20
-5519.207816471113,2018-11-21
17372.32767023088,2018-11-23
6961.586444847053,2018-11-26
28837.068656307296,2018-11-27
-1313.000056381221,2018-11-28
19551.033397064195,2018-11-29
3756.722490386921,2018-11-30
-42233.61890361016,2018-12-03
-1585.2644691467285,2018-12-04
127052.29692077625,2018-12-06
-143548.52363137435,2018-12-07
2584.402421607985,2018-12-10
6592.454639434814,2018-12-11
4223.880966186523,2018-12-12
-15842.007133483887,2018-12-13
-16492.54804611206,2018-12-14
-2902.114673614502,2018-12-17
147104.00453948986,2018-12-18
-166525.49734497082,2018-12-19
-22464.568717956543,2018-12-20
-23510.89296722412,2018-12-21
189215.59332656872,2018-12-24
-126960.18900680554,2018-12-26
-146094.2335357666,2018-12-27
96704.06740570068,2018-12-28
