account_rewards,date
-1477.168373657274,2018-01-02
16116.660112709156,2018-01-03
-30305.113022640347,2018-01-04
1258.9565322075505,2018-01-05
-97776.88657402038,2018-01-08
186890.73141664127,2018-01-09
-60801.6703122406,2018-01-10
21815.89038317115,2018-01-11
133952.39727735135,2018-01-12
-95505.30181558989,2018-01-16
-158255.89826237492,2018-01-17
187869.9359324494,2018-01-18
-133493.59278982552,2018-01-19
46483.10985704046,2018-01-22
-13904.627541484777,2018-01-23
-158654.21398750308,2018-01-24
274076.6785831909,2018-01-25
173687.17692816537,2018-01-26
-24237.681061401265,2018-01-29
-147128.38706786348,2018-01-30
3824.3519192466047,2018-01-31
-21808.883458763128,2018-02-01
-259877.8008163604,2018-02-02
40464.408504486084,2018-02-05
325392.9551086426,2018-02-06
-412429.6723270416,2018-02-07
155422.99798187253,2018-02-08
41121.701820373535,2018-02-09
-28521.24983215332,2018-02-12
-35614.32028198242,2018-02-13
153869.15625896084,2018-02-14
-241852.28988206876,2018-02-15
99547.0998916626,2018-02-16
-20045.921180725098,2018-02-20
56589.60810089111,2018-02-21
9460.775772094727,2018-02-22
-22138.779335021973,2018-02-23
-26981.280250549316,2018-02-26
-49172.0146484375,2018-02-27
344169.8019065857,2018-02-28
-414382.88852423476,2018-03-01
145078.51214206323,2018-03-02
13094.476810455322,2018-03-05
-11501.175830841064,2018-03-06
-18755.762172698975,2018-03-07
-10734.39079284668,2018-03-08
59574.72475814819,2018-03-09
195167.65925979603,2018-03-12
-393524.1488533019,2018-03-13
224290.3798789978,2018-03-14
-5921.049911499023,2018-03-15
-271901.8454437256,2018-03-16
198800.3500289917,2018-03-19
45835.29601287842,2018-03-20
-112998.47301101685,2018-03-21
302842.1068496703,2018-03-22
-374539.2046318053,2018-03-23
150408.39862823486,2018-03-26
5769.54899597168,2018-03-27
1276.4462356567383,2018-03-28
-71221.82593536377,2018-03-29
300391.41900634754,2018-04-02
-397564.9395980834,2018-04-03
132101.2452545166,2018-04-04
-24238.247161865234,2018-04-05
73857.51025390625,2018-04-06
-2955.6144638061523,2018-04-09
-53142.362045288086,2018-04-10
-7733.387161254883,2018-04-11
-15813.381931304932,2018-04-12
346137.25197219837,2018-04-13
-421456.4129486083,2018-04-16
158129.98024749756,2018-04-17
20134.57814025879,2018-04-18
-23415.472496032715,2018-04-19
-50092.553745269775,2018-04-20
-23504.622581481934,2018-04-23
33965.25341796875,2018-04-24
253481.19492340076,2018-04-25
-395057.18643179315,2018-04-26
207569.1098136902,2018-04-27
28191.903533935547,2018-04-30
-303483.09510421753,2018-05-01
164698.4426574707,2018-05-02
64537.10879898071,2018-05-03
-55557.049224853516,2018-05-04
329372.6737480165,2018-05-07
-426110.8224601747,2018-05-08
168293.7202796936,2018-05-09
34422.57297515869,2018-05-10
-30627.868057250977,2018-05-11
-58677.06998062134,2018-05-14
947.1615409851074,2018-05-15
36205.67679977417,2018-05-16
341851.4577560426,2018-05-17
-449967.6561088563,2018-05-18
119513.19557189941,2018-05-21
46317.461418151855,2018-05-22
-142930.7395324707,2018-05-23
-48672.56753158569,2018-05-24
184375.76556777954,2018-05-25
-92945.1622390747,2018-05-29
-3823.483070373535,2018-05-30
91815.84804534912,2018-05-31
-131550.81378173828,2018-06-01
137976.94869232178,2018-06-04
-29174.626724243164,2018-06-05
-32440.823905944824,2018-06-06
47717.4723739624,2018-06-07
-17381.985904693604,2018-06-08
290016.8130798341,2018-06-11
-445742.05908584606,2018-06-12
219809.93691635132,2018-06-13
38263.50564193737,2018-06-14
-315966.32893753063,2018-06-15
175201.24983978271,2018-06-18
28658.56025314331,2018-06-19
-63676.091720581055,2018-06-20
366402.935283661,2018-06-21
-449601.81189346325,2018-06-22
142963.914894104,2018-06-25
36775.75852203369,2018-06-26
-43034.931968688965,2018-06-27
-18449.681495666504,2018-06-28
192402.45884704601,2018-06-29
-323729.5144081117,2018-07-02
136970.04580688477,2018-07-03
-25042.87352371216,2018-07-05
118411.2096862793,2018-07-06
-46986.36813354492,2018-07-09
-38349.01001358032,2018-07-10
-23201.441493988037,2018-07-11
-8745.894821166992,2018-07-12
391236.12521743786,2018-07-13
-464936.7929534913,2018-07-16
141161.64056777954,2018-07-17
62602.06050109863,2018-07-18
-64633.46728515625,2018-07-19
