account_rewards,date
26568.76448664104,2018-01-02
-140133.47503634647,2018-01-03
149921.0186099169,2018-01-04
-32066.660428909352,2018-01-05
19160.46460896684,2018-01-08
-77315.92240173346,2018-01-09
138495.8448679772,2018-01-10
-222508.12943641283,2018-01-11
246897.9677118226,2018-01-12
-26444.00485971081,2018-01-16
-30903.380393455504,2018-01-17
-327862.180023693,2018-01-18
520313.1533795013,2018-01-19
-231097.5355656204,2018-01-22
114766.42825224309,2018-01-23
-122038.78096388245,2018-01-24
48663.94575724017,2018-01-25
94811.58676770795,2018-01-26
-8913.929454803467,2018-01-29
-37597.9895309906,2018-01-30
4299.230575561523,2018-01-31
-27922.50972366333,2018-02-01
-132837.55311584473,2018-02-02
-42715.36752527242,2018-02-05
19604.56552225491,2018-02-06
-89585.91233382409,2018-02-07
240022.4624261323,2018-02-08
-416746.83644523635,2018-02-09
439563.3378771171,2018-02-12
-131068.34118531027,2018-02-13
171302.1355050964,2018-02-14
-251169.10140558623,2018-02-15
76019.94651031494,2018-02-16
97799.93026943214,2018-02-20
-352351.6660645943,2018-02-21
456565.0250848542,2018-02-22
-117510.11325866706,2018-02-23
74390.39387007128,2018-02-26
-236697.97306915268,2018-02-27
32151.874782562256,2018-02-28
-18097.01854043582,2018-03-01
244943.5428858567,2018-03-02
-398789.52611078275,2018-03-05
423987.80476282514,2018-03-06
-78837.40931502171,2018-03-07
43243.53659820557,2018-03-08
-103722.80108261097,2018-03-09
445735.41168758774,2018-03-12
-669912.8180334778,2018-03-13
359860.3871459961,2018-03-14
-325630.5902252197,2018-03-15
21715.961151123047,2018-03-16
207570.40102005005,2018-03-19
113779.37107122038,2018-03-20
-280199.02732551575,2018-03-21
31798.107857749914,2018-03-22
-30900.309849758167,2018-03-23
240321.95712913526,2018-03-26
-393679.08730211644,2018-03-27
385532.972860218,2018-03-28
-115599.26386971283,2018-03-29
180361.60328742606,2018-04-02
-287537.8736917153,2018-04-03
147603.37951278687,2018-04-04
2699.970413208008,2018-04-05
-296890.17768859863,2018-04-06
383584.7964235535,2018-04-09
-99791.49877166748,2018-04-10
20964.95897293091,2018-04-11
-139316.9538040161,2018-04-12
61524.665073394775,2018-04-13
-65830.67377471924,2018-04-16
236921.40867831418,2018-04-17
-362197.5432870445,2018-04-18
360131.248192978,2018-04-19
-83968.93452453613,2018-04-20
4167.5191317291465,2018-04-23
-56673.27186262526,2018-04-24
595904.1716780282,2018-04-25
-865924.3127174377,2018-04-26
471589.44690704346,2018-04-27
-340854.8656196594,2018-04-30
-60353.18396759033,2018-05-01
207158.33909988403,2018-05-02
134934.391456604,2018-05-03
-187350.2405645867,2018-05-04
36585.68251522828,2018-05-07
-95625.4771270752,2018-05-08
255832.63662719727,2018-05-09
-350617.23276519775,2018-05-10
359760.14722442627,2018-05-11
-117805.37129592896,2018-05-14
39428.82971572876,2018-05-15
-63054.7536277771,2018-05-16
559992.1791687012,2018-05-17
-774838.7679595947,2018-05-18
356279.095954895,2018-05-21
-369666.0860900879,2018-05-22
217838.76048660278,2018-05-23
-106839.26830291748,2018-05-24
324901.4326286316,2018-05-25
-272129.44231033325,2018-05-29
85809.5156211853,2018-05-30
-256106.8253517151,2018-05-31
226887.79135894775,2018-06-01
-220663.98654174805,2018-06-04
370658.3510437012,2018-06-05
-102131.55107879639,2018-06-06
114736.36994171143,2018-06-07
-132248.79846954346,2018-06-08
639487.1360054016,2018-06-11
-922289.4792938232,2018-06-12
508708.21406936646,2018-06-13
-383536.3900985718,2018-06-14
-49830.92428588867,2018-06-15
219684.94142913818,2018-06-18
102106.1177368164,2018-06-19
-195205.55542755127,2018-06-20
48549.44491958618,2018-06-21
-120923.22497558594,2018-06-22
257058.18690109253,2018-06-25
-364371.0880584717,2018-06-26
352141.7878112793,2018-06-27
-95030.29943847656,2018-06-28
472283.4316329956,2018-06-29
-623927.2724189758,2018-07-02
164415.4772491455,2018-07-03
27196.779232025146,2018-07-05
-273250.7198982239,2018-07-06
367648.7139778137,2018-07-09
-104473.24006271362,2018-07-10
33091.03695297241,2018-07-11
-131914.6829109192,2018-07-12
66781.52709197998,2018-07-13
-112211.86743545532,2018-07-16
255977.84565734863,2018-07-17
-366637.54037094116,2018-07-18
352007.68614578247,2018-07-19
-98348.44393920898,2018-07-20
30446.2515335083,2018-07-23
-43840.510009765625,2018-07-24
615621.3882751465,2018-07-25
-903040.7079162598,2018-07-26
516066.9394378662,2018-07-27
-402572.31242752075,2018-07-30
-46308.56650543213,2018-07-31
261884.01094436646,2018-08-01
90729.24213409424,2018-08-02
-202531.42896270752,2018-08-03
71852.7225227356,2018-08-06
-120127.6530380249,2018-08-07
262490.27878952026,2018-08-08
-361167.6131782532,2018-08-09
354481.7352027893,2018-08-10
-100407.11901473999,2018-08-13
29263.599452972412,2018-08-14
-49270.90453720093,2018-08-15
579018.6699562073,2018-08-16
-748620.7686386108,2018-08-17
313708.0417251587,2018-08-20
-356410.1506652832,2018-08-21
174720.1059074402,2018-08-22
-88593.89640808105,2018-08-23
392646.77418899536,2018-08-24
-313930.9972267151,2018-08-27
93691.6012878418,2018-08-28
-242242.64768600464,2018-08-29
185628.49563980103,2018-08-30
-186979.42391586304,2018-08-31
365013.96032714844,2018-09-04
-95450.4826927185,2018-09-05
99967.20804214478,2018-09-06
-143448.77109527588,2018-09-07
576793.1411514282,2018-09-10
-882578.2929344177,2018-09-11
559967.2712860107,2018-09-12
-423073.9875564575,2018-09-13
-63200.69390487671,2018-09-14
291780.68297576904,2018-09-17
92476.4077758789,2018-09-18
-218259.72060775757,2018-09-19
107591.63628387451,2018-09-20
-165428.366481781,2018-09-21
282855.7461242676,2018-09-24
-364127.62630462646,2018-09-25
360679.82723999023,2018-09-26
-93458.47384643555,2018-09-27
516760.51264572144,2018-09-28
-684163.3868484497,2018-10-01
175603.4945449829,2018-10-02
4712.19495010376,2018-10-03
-283380.1547088623,2018-10-04
365041.87087249756,2018-10-05
-101358.58737945557,2018-10-08
-4074.382011413574,2018-10-09
-151307.31805038452,2018-10-10
92972.7296409607,2018-10-11
-179779.1417427063,2018-10-12
323962.1185646057,2018-10-15
-353814.3688430786,2018-10-16
352422.0711746216,2018-10-17
-109749.85041427612,2018-10-18
28058.970218658447,2018-10-19
-96706.19520568848,2018-10-22
614138.6893959045,2018-10-23
-912327.5105323792,2018-10-24
575289.9739341736,2018-10-25
-411530.00340270996,2018-10-26
-101120.34522628784,2018-10-29
285021.3772239685,2018-10-30
138597.37257003784,2018-10-31
-199973.2278366089,2018-11-01
80462.45066070557,2018-11-02
-199951.5841064453,2018-11-05
371591.69215393066,2018-11-06
-378616.89443969727,2018-11-07
383168.6198730469,2018-11-08
-171943.74021148682,2018-11-09
15216.412460327148,2018-11-12
221126.82345581055,2018-11-13
3566.5538940429688,2018-11-14
9514.34848022461,2018-11-15
-17154.898880004883,2018-11-16
-22342.327522277832,2018-11-19
-7746.206726074219,2018-11-20
-12293.29174041748,2018-11-21
13947.890083312988,2018-11-23
14896.807220458984,2018-11-26
40959.23774719238,2018-11-27
12426.626121520996,2018-11-28
9184.768592834473,2018-11-29
20531.56293487549,2018-11-30
-38428.04940032959,2018-12-03
-16397.445739746094,2018-12-04
-552822.4528923035,2018-12-06
531098.7165870667,2018-12-07
206.87681579589844,2018-12-10
10088.17057800293,2018-12-11
3115.8870544433594,2018-12-12
-55121.18083190918,2018-12-13
-25123.397483825684,2018-12-14
3818.1565856933594,2018-12-17
-513895.3850822449,2018-12-18
465829.43852996826,2018-12-19
-18363.46198272705,2018-12-20
-40139.44408035278,2018-12-21
-418977.93185043335,2018-12-24
493915.24380874634,2018-12-26
-393321.9474220276,2018-12-27
404023.5006828308,2018-12-28
